comment,date,support_number,user,hateful
穿着人类衣服也改变不了崔是畜牲的事实,11月24日 22:27 来自网页    ,0,莫负青丝ggdd,1
韩圈太乱太吓人了吧,11月24日 22:27 来自网页    ,0,Swaggy-蜜桃吖,0
都这样了 才缓刑?！,11月24日 22:21 来自网页    ,0,小猪猪不迷糊,0
社会对男人真的太宽容了，,11月24日 22:18 来自网页    ,0,斧砸锹凿不能移,0
韩国现在那边还有人让她男友把偷拍的视频公布出来，因为没人能告他了。这种垃圾真的可怕,11月24日 22:14 来自网页    ,0,炙酒酌酢,0
死的为什么不是她前男友,11月24日 22:13 来自网页    ,0,是胖蝈的胖桃呀,1
韩国人为什么不网络暴力这个男的，要去骂女人啊，真纳闷。明明做错事的是他。,11月24日 22:13 来自网页    ,0,鹿鸣柳安,0
 气,11月24日 22:11 来自网页    ,0,CooLuLa,0
希望键盘侠群攻此男,11月24日 22:09 来自网页    ,0,略略略略略略歪,0
在韩国女性的地位不是一般的低。,11月24日 22:09 来自网页    ,0,爱莉_86604,0
垃圾男,11月24日 22:09 来自网页    ,0,姗姗来迟的猪兔子,1
崔某什么啊 直接说名字,11月24日 22:09 来自网页    ,0,-花时隐-,0
坏人有坏报,11月24日 22:08 来自网页    ,0,Chloe_幸福将至,0
坏人活千年,11月24日 22:08 来自网页    ,0,腿长的Sara姐姐,0
该死的不死,11月24日 22:08 来自网页    ,0,腿长的Sara姐姐,0
估计前男友也要自杀了,11月24日 22:07 来自网页    ,0,东南西北悦,0
既然决定自杀……应该把这个男的了结了先啊……你太傻了！,11月24日 22:06 来自网页    ,0,janesoon,0
心疼,11月24日 22:06 来自网页    ,0,余味LW,0
安息,11月24日 22:06 来自网页    ,0,魔芋的花花xouy,0
 可以看看这个男的面相吗,11月24日 22:06 来自网页    ,0,July十九,0
可是魔鬼感受不到心痛,11月24日 22:05 来自网页    ,0,玛雅在么QQ70209,0
钟范啊，你去心不会痛吗？你我X,11月24日 22:04 来自网页    ,0,corr,0
不满有什么用，张紫妍才冤枉了，韩国一个被财阀控制的国家，法律真的就是一纸笑话,11月24日 22:02 来自网页    ,1,子枫晓月,0
TM的这个男的毁了一个那么好的女孩，希望他一辈子都活在黑暗中，死后下地狱吧!,11月24日 22:02 来自网页    ,1,萤火0203,0
两位美好的小姐姐到了那边一定会很幸福,11月24日 22:02 来自网页    ,0,带着猫猫去履行吗,0
死！,11月24日 22:01 来自网页    ,0,注孤生南下,0
我的天啊，具荷拉都死了,11月24日 22:01 来自网页    ,0,顾建华的路上一直走,0
人面兽心,11月24日 22:01 来自网页    ,0,帅仔201810,0
韩国整个娱乐圈都是为政经高管服务的，这好像都不算潜规则了，是拿到明面上的…我大学同学韩国人在SM工作聊过这事…进娱乐圈就准备好吧……唉,11月24日 22:00 来自网页    ,0,壮·7,0
自己遇人不淑，讲真也只能怪自己眼光不好,11月24日 22:00 来自网页    ,0,不想中年发福,0
女生真的太可怜了！,11月24日 22:00 来自网页    ,0,人见人爱太疯癫,0
男朋友竟然可以是这么可怕的生物,11月24日 21:59 来自网页    ,0,Lucille-Kwei,0
果然 被财阀推出来了 然后一堆大v带节奏 他虽然可恨该死 但真正凶手是财阀一手遮天统治下的体制,11月24日 21:59 来自网页    ,0,静落雨,0
韩国女人可以考虑考虑中国男人。。。,11月24日 21:58 来自网页    ,0,乐宁加冰,0
太可怕了,11月24日 21:58 来自网页    ,0,Paison1n,0
子宫出血，听着好疼啊,11月24日 21:58 来自网页    ,0,豪一丸315号_,0
判死刑吧,11月24日 21:58 来自网页    ,0,小樱桃丸子少女,0
真的是,11月24日 21:58 来自网页    ,0,小樱桃丸子少女,0
ctmd,11月24日 21:57 来自网页    ,0,朝乾夕惕Best,0
才判1年6个月，韩国的法律真的只是摆设,11月24日 21:57 来自网页    ,0,晨朵朵儿,0
前男友完美的背锅了,11月24日 21:57 来自网页    ,0,Yang俊艾,0
贱男人，希望他下半生不好过,11月24日 21:57 来自网页    ,0,shinefeck,1
入土为安吧,11月24日 21:56 来自网页    ,1,小樱桃丸子少女,0
白死了 应该把她前男友宰了先,11月24日 21:56 来自网页    ,0,言卍隶,1
滚,11月24日 21:56 来自网页    ,0,林可思与弗來格,0
韩国女艺人真的都活在男人视频里吗，一分手就把视频曝光威胁，再相爱也要好好保护自己，不能拍这些，不过在韩国这个恶臭国家，说不定在房间里安装偷拍视频了，防不胜防，没救了,11月24日 21:56 来自网页    ,0,superGyyy,1
韩国在网爆方面不是最擅长吗 怎么不爆他,11月24日 21:56 来自网页    ,0,唯9我不忘,1
太惨了,11月24日 21:55 来自网页    ,0,没有翅膀的fei翔,0
我求这人被一群男的lunjian到死谢谢,11月24日 21:55 来自网页    ,0,眉刮春色,1
一般长这样的韩国男的 都特么不是好东西,11月24日 21:55 来自网页    ,0,旺旺雪饼小姐,1
原来是这样..所以我希望那些网暴的人可以网暴正确的人,11月24日 21:55 来自网页    ,0,是酱酱酱酱酱酱啊,0
为什么死的不是他,11月24日 21:55 来自网页    ,0,老娘是你永远得不到的人Y,1
死了会影响我睡觉吗？,11月24日 21:54 来自网页    ,0,降临one,0
他死一千回都不即他入地狱,11月24日 21:54 来自网页    ,0,奈叶酱,1
凶手之一,11月24日 21:54 来自网页    ,0,吕合金的干妈,0
看来前男友是个垫背的 真正的死因谁又知道！？,11月24日 21:54 来自网页    ,0,刘婉婷-f,0
韩国的男性真的渣,11月24日 21:54 来自网页    ,0,仙兔姑娘与猫-,1
这男的怎么还没死,11月24日 21:54 来自网页    ,0,普拉哈啦劈拉,1
韩国娱乐圈是真要人命的地方啊！,11月24日 21:54 来自网页    ,0,大脸兔的放飞人生,0
好了这个女性，受不了压力抑郁去世了，现在网友又来爆这个男的，你是当事人吗？发生了什么你知道吗？实锤了吗？现实唯唯诺诺，网上重拳出击？,11月24日 21:54 来自网页    ,0,炫石工作室,0
还我欧尼！,11月24日 21:53 来自网页    ,0,柚Jasmine1004,0
。。。虽然这两起告诉大家不要对人家网暴 但是 这种畜牲不配为人,11月24日 21:52 来自网页    ,0,anohsY,0
他怎么不死，还我公主,11月24日 21:52 来自网页    ,0,一整个宇宙不换一颗红豆,1
然而应验了恶魔在人间这句话啊,11月24日 21:52 来自网页    ,0,黎尼玛叫花子,0
别乱带节奏好吗？又是媒体断案？,11月24日 21:51 来自网页    ,0,_唐可以,0
必须出来负责，这个事情上我愿意做雪花！！！！,11月24日 21:51 来自网页    ,0,曺烨棂,0
男人都该死,11月24日 21:50 来自网页    ,0,CeaselesslyShark,1
这下把她完全糟蹋了！你满意了吧！你称心了吧！！！！！,11月24日 21:50 来自网页    ,0,Gapsonn,0
这种男友，就应该被打死,11月24日 21:47 来自网页    ,0,东莞市虎门吕村食品店,1
她前男友是干啥的,11月24日 21:47 来自网页    ,0,loveme哒哒哒哒,0
求求他立马原地爆炸 五马分尸,11月24日 21:47 来自网页    ,0,打个卷儿的Karry,1
md死去吧！,11月24日 21:46 来自网页    ,0,Wannable_ble,0
这位前男友真的气死我了,11月24日 21:46 来自网页    ,0,我是乌玛啊,0
天啦。。。这种男的性格也太极端了叭,11月24日 21:44 来自网页    ,0,希亚啦啦,0
这前男友...是人吗??疯狂甩锅,11月24日 21:43 来自网页    ,0,王夫人哇哈哈哈哈,0
 真的,11月24日 21:43 来自网页    ,0,okayeol,0
 我靠 希望这种人烂屁股 惨死,11月24日 21:42 来自网页    ,0,Bearfish,1
剁了他,11月24日 21:42 来自网页    ,0,小冯仙馆,1
这种男的给老子死！,11月24日 21:42 来自网页    ,0,为了你才下凡吖,0
欧尼，你好可怜,11月24日 21:42 来自网页    ,0,陈昆-Handsome,0
真是。。。又想咒骂，又知道网曝不好，真是！！！垃圾韩国法律,11月24日 21:41 来自网页    ,0,巴尔依旧,1
韩国的法律能完善点吗，坏人处罚太轻了好吗,11月24日 21:40 来自网页    ,0,黑乎乎的肥肥,0
姐妹们 我心爱的两位艺人都走了这个男的会被喷死 我不喜欢喷别人 但是这种连渣都算不上的人 我一定会喷死他 😊 我不是喷子只是很生气所以说喷死他一个人,11月24日 21:40 来自网页    ,0,大厂女孩_洋,0
 这男的好变态,11月24日 21:39 来自网页    ,0,王蕾LMH,0
看得惊心动魄的，这男的是个什么狗玩意儿,11月24日 21:38 来自网页    ,1,茶仙儿白小七,1
看这个就不好,11月24日 21:38 来自网页    ,0,睡梦中甲骨文,0
