comment,date,support_number,user,hateful
太可惜了,9分钟前 来自网页    ,0,527LIN,0
说没就没了,9分钟前 来自网页    ,0,喷香的臭,0
当有人突然死去总会有一阵子大家在关注，几天以后又该做什么就做什么了！跟没发生过一样,9分钟前 来自网页    ,0,Libra-Ten,0
还是有点帅！,9分钟前 来自网页    ,0,avada--kk,0
不敢相信🙏🙏🙏,9分钟前 来自网页    ,0,Twh5615672383,0
王沥川,9分钟前 来自网页    ,0,我可乖了哇,0
沥川真的走了！,10分钟前 来自网页    ,0,我不知道爱是什么015,0
心伤,10分钟前 来自网页    ,0,柏拉图的永恒lyy,0
英年早逝，可惜了，一路走好,10分钟前 来自网页    ,0,甜甜圈甜甜_,0
又是跟陈乔恩合作过的男演员 ,10分钟前 来自网页    ,0,南希-queen,0
一路走好,10分钟前 来自网页    ,0,沉默6507123044,0
恍恍惚惚,11分钟前 来自网页    ,0,明白了1717,0
这么帅，可惜了,11分钟前 来自网页    ,0,凭上13,0
这两天还在看王沥川,11分钟前 来自网页    ,0,兔丫头的小窝,0
拿生命当儿戏,11分钟前 来自网页    ,0,随便逛逛宝宝866,0
看了图七，又是陈乔恩,11分钟前 来自网页    ,0,BabY_VII,0
快气死了,11分钟前 来自网页    ,0,鱼宇Crazy,0
从来没有想过，有一天你的名字会和“去世”两字联系在一起 ……,12分钟前 来自网页    ,0,梨绯ap,0
��安息,12分钟前 来自网页    ,0,上线就是没学习,0
难以接受,12分钟前 来自网页    ,0,好大一颗大奇葩,0
叫姐姐,12分钟前 来自网页    ,0,暖男宇123,0
这个节目太吓人了，我看第一集时就觉的好危险！不要再录了为了收视率疯了吗,12分钟前 来自网页    ,0,不偷懒的宇宙中的兔子,0
越想越难受 这么活生生的一个人 腼腆又害羞 绅士阳光的男人 才35岁啊 马上就要过年和结婚了 未来一切光明 就这样结束了 ,12分钟前 来自网页    ,0,迷露,0
好吖,12分钟前 来自网页    ,0,牛儿哞哞8023,0
一路走好,12分钟前 来自网页    ,0,慕溪女孩荣荣,0
彩虹的重力我还没看完嘞，人怎么就走了,12分钟前 来自网页    ,0,苏晓琬,0
嗯,12分钟前 来自网页    ,0,远山远水123,0
这么多评价还上不了热搜,12分钟前 来自网页    ,0,秋秋爱喝奶茶喔,0
太可惜了！！！！心疼,13分钟前 来自网页    ,0,Lucky木槿木,0
嗯,13分钟前 来自网页    ,0,远山远水123,0
仍然在撤热搜,13分钟前 来自网页    ,0,喵小猫cy,0
追我吧被第五季王牌接档。如果停播追我，是不是能更早见到玲姐花花晓彤腾哥了,13分钟前 来自网页    ,0,陈寒托不当托,0
科学家去世没见这么大阵仗，简直了现在的明星,13分钟前 来自网页    ,0,青岛TS猫猫,0
王沥川！！！,13分钟前 来自网页    ,0,杨渔民6526351581,0
好可惜😭，好端端的就没了…………,13分钟前 来自网页    ,0,蓝蓝muzi,0
浙江卫视死都不够！还我Godfrey ！,13分钟前 来自网页    ,0,不上进可乐重度患者Yeelin,0
哈,13分钟前 来自网页    ,0,songlin2215,0
是那个性侵事件的男的吗？董璇老公？太可怕了吧，怎么好好的就这样了,14分钟前 来自网页    ,0,叶的木,0
节目组的声明??,14分钟前 来自网页    ,0,CZL04128,0
声明 与我无关 我救了,14分钟前 来自网页    ,0,温温温柔T,0
不愿相信，不敢相信，难过,14分钟前 来自网页    ,0,丑不拉几的菇晾,0
天呐，好久没上微博了，竟然,14分钟前 来自网页    ,0,会飞的猫ru,0
哎，非常心疼,14分钟前 来自网页    ,0,张甜甜62057,0
好,14分钟前 来自网页    ,0,凡夫40488,0
高危职业,14分钟前 来自网页    ,0,Ucanuup39068,0
节哀顺变,14分钟前 来自网页    ,0,我58985007,0
熬夜真的很伤身,15分钟前 来自网页    ,0,vivi-飞,0
世界上又少了一个天秤座。走好，一路繁花相送。,15分钟前 来自网页    ,0,卖火柴的小ruru,0
害,15分钟前 来自网页    ,0,zp你好可爱,0
浙江卫视应该有保健医生！只追求收视率，根本没有时实跟踪了解演员们的身体状况，这种节目就应该经过初步检查后，才确定是否参与和进行激烈的运动项目。难道找一些名人，搭上台子换着法子“唱戏＂赚收视率。应该对此类节目查封！,15分钟前 来自网页    ,0,一凡lyfan,0
听到死这个词，就挺难过的！那些在乎你的人的有多难过多伤心多难熬。以这种方式认识你，关注一天，也难过一天。,15分钟前 来自网页    ,0,奥利奥小丸子呀,0
阎王让你三更死谁敢留你,15分钟前 来自网页    ,0,青岛TS猫猫,0
该,15分钟前 来自网页    ,0,八月荷花要勇敢596,0
害,15分钟前 来自网页    ,0,zp你好可爱,0
天啊,15分钟前 来自网页    ,0,就叫陳俊宇,0
我他妈小时候看他就觉得帅的要死以后找这样帅的男朋友，一直默默喜欢。结果录个破节目人没了。我真心服了！,16分钟前 来自网页    ,0,夏天的西瓜1Y,0
OK,16分钟前 来自网页    ,0,fengdianli201811,0
好好补补,16分钟前 来自网页    ,0,HX大雨夹雪,0
说走就走了，一路安好！,16分钟前 来自网页    ,0,公子威-v,0
什么什么啊，我还盼望《遇见王沥川》第三部呢,16分钟前 来自网页    ,0,喜欢孤独2017,0
生命如此可贵，也令人敬畏，人人应惜之，这世上每个人都是各司其职，可如今越来越多的真人秀节目悖道而行，歌手的任务是唱出动人的歌声，演员的任务是给予一场令人跌宕起伏的好戏，相声演员的任务是说好每一场相声…………不是说不要真人秀，而是凡事都要有个度，一个理智的度，不是什么都不管不顾,16分钟前 来自网页    ,0,源的shadow,0
哈哈,17分钟前 来自网页    ,0,丷喵星人6477893792,0
遇见王沥川  挺早的一个剧了,17分钟前 来自网页    ,0,宫忆陌27986,0
什么情况,17分钟前 来自网页    ,0,幽静竹兰,0
走好,17分钟前 来自网页    ,0,乄剡电乄,0
