comment,date,support_number,user
财阀当道，总统我都能整死，还玩不过你们两个女艺人？,11月26日 06:58 来自网页    ,0,Mr姜草
控评啊玛德,11月26日 06:50 来自网页    ,0,无尽夏H
有必要吗，查来查去反正最后都说是自杀,11月26日 06:20 来自网页    ,0,ssyangxto
希望离开了的你们不再痛苦,11月26日 05:16 来自网页    ,0,西瓜瓜西啊_
和雪梨的过程简直不要太像……感觉不像抑郁症。,11月26日 04:53 来自网页    ,0,嬹贂-
姐姐是看到雪莉离开之后全网心疼也不再受到攻击，所以她也做了这样的决定吗？真的多给一些关爱给抑郁症患者吧，还有那些表面开开心心但是却不是很能合群的人，世界还是很美好的，不希望再有同样美好的人离开了,11月26日 03:25 来自网页    ,0,黛冷嫣
认真努力的女孩儿，这辈子没有被善待，下辈子一定要快乐幸福,11月26日 03:04 来自网页    ,0,慕未明
自杀去世这个回答只是个笼统的回答方式 具体是以什么死亡？,11月26日 01:48 来自网页    ,0,藍馨凌雪
这也太不正常了吧，感觉有一双手在背后操纵,11月26日 01:22 来自网页    ,0,一个小姐姐qwq
万一不是自杀呢？？？？她都说了会带着雪莉那份希望活下去了！ 万一是有阴谋呢？？？,11月26日 01:18 来自网页    ,0,maxiaao
她说要代替她好好活下去，有人不想给她活,11月26日 01:10 来自网页    ,0,洋葱Omall小虹
这剧情和 来星星的你 好像,11月26日 01:08 来自网页    ,0,黑白空两格
热门一，我想说，其实自杀的念头久了，即便计划好了明天和闺蜜度假玩，一旦心绪难平，就自杀了，谁还管明天的水果蔬菜。,11月26日 01:04 来自网页    ,1,又一岁荣枯_
阔以阔以,11月26日 01:01 来自网页    ,0,萌塔塔TT
回复 ,11月26日 01:01 来自网页    ,0,-酒稻-
一路走好,11月26日 01:00 来自网页    ,0,桃子_THJJK
不做任何评价，就愿她一路走好吧,11月26日 00:59 来自网页    ,0,gulniyarr
第一张的这双眼睛，总觉得让人有种恐惧感,11月26日 00:56 来自网页    ,0,NIGHTMAREROOM
大家好，冒昧打扰了，我是曾明敏来自湖南，我被温祥飞及他的母亲李莲英投毒，具体情况请看我的微博，写得有点乱，因为我中毒严重有导致脑部严重损坏，本人电话15800026192,11月26日 00:47 来自网页    ,0,Tina_zeng_2007
想看遗书内容,11月26日 00:39 来自网页    ,0,张先生的小努力倩
姐姐在那边好好的过一个圣诞节吧,11月26日 00:37 来自网页    ,0,·超大型挖掘机·
他们国家的警察有什么可信的。,11月26日 00:33 来自网页    ,0,笑子的心意
韩国太黑暗了,11月26日 00:32 来自网页    ,0,DangrilPrincess
有些韩国电影电视剧其实已经揭示了很多了 只是人们都觉得仅仅只是电视剧电影罢了,11月26日 00:25 来自网页    ,0,你算哪块芒果干ni
我还记得那一年在rm上穿着玫红色毛毛外套跳舞的她,11月26日 00:25 来自网页    ,0,AYuki想天上掉金元宝
觉得韩国是邪教国家，之前的沉船和明星死亡。都很蹊跷,11月26日 00:22 来自网页    ,0,biubiu饼
回复 ,11月26日 00:18 来自网页    ,0,地瓜小鸟
姐姐走好,11月26日 00:13 来自网页    ,0,拌阳95420
我他妈，这里的评论终于正常了,11月26日 00:12 来自网页    ,0,筱本初-
啥叫内容不明确,11月26日 00:12 来自网页    ,0,申公公的粉红豹
韩国和云南的警察在我印象里最不靠谱了,11月26日 00:09 来自网页    ,0,可莓酱
看到了韩国警方的努力，努力寻找一切可以证明是自杀的证据…真是不容易…估计具上初中跟同学传的纸条都拿出来当证据了,11月26日 00:08 来自网页    ,0,bobocat123
太难受了我,11月26日 00:04 来自网页    ,0,努力去见啵啵zt
爱检不检，反正也检不出能公布的结果,11月26日 00:03 来自网页    ,0,冰搽莓果
最搞笑的两个字“警方”,11月26日 00:02 来自网页    ,0,洋光是我的阳光
只能感叹好美啊，也好可惜，愿你在天堂开心快乐,11月25日 23:58 来自网页    ,0,阿兰STRIVE
傻丫头 就这样走了,11月25日 23:56 来自网页    ,0,Sweet蜜拉圣果配上椰子糖
合肥北城居然之家雅丽家全屋订制，次卧，厨房，书房开关全部遮挡，橱柜颜色不是我选择的那款，现在雅丽家不给处理，还推卸责任，请帮帮我吧,11月25日 23:55 来自网页    ,0,木辛2016
2019失去太多了！雪莉走了，现在具荷拉也走了！真的不希望再这样下去了…………希望明年可以不再这样下去了！！！,11月25日 23:54 来自网页    ,1,像肖战一博一样优秀加油
只有我注意到了那句，纸条上有不确定的内容吗？,11月25日 23:53 来自网页    ,0,安琪拉出肉
大晚上我也是被窝里面这样躺着 有点吓人哦,11月25日 23:52 来自网页    ,0,满意的左左
网暴雪花和抑郁症不是结果，只是原因之一。韩国真的烂透了，只要财阀拔不掉没有光明的一天，可是财阀建国，又勾结美国，遥遥无期。,11月25日 23:49 来自网页    ,0,索诃啊
太辛苦了  18年的running man 当她说不自己不想结婚时  就很心疼,11月25日 23:49 来自网页    ,0,棒棒bangge
感觉像被谋杀 明明她们都有活下去的理由,11月25日 23:43 来自网页    ,0,艾咚壳儿
感觉韩国娱乐公司就是培养出道女明星专供权势富人享乐,11月25日 23:37 来自网页    ,0,許小賊peng
回复 ,11月25日 23:37 来自网页    ,0,月球第一菇
合理怀疑怎么就成了消费她了？？真是无语！,11月25日 23:37 来自网页    ,0,AbigailLeeee
就是很奇怪，雪梨的小号中，关于性的暗示暗示得那么明显，而最后，却只怪罪于网络暴力，抑郁症？,11月25日 23:34 来自网页    ,0,Torpush
 评论牛逼,11月25日 23:34 来自网页    ,0,uni_o
体会到了社会主义制度的优越性,11月25日 23:32 来自网页    ,0,cHaZbn
🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,11月25日 23:31 来自网页    ,0,MarayMaran
姐姐辛苦了 ,11月25日 23:25 来自网页    ,0,哩芙瀨鸽
短短时间内死了两位，我可不信是自杀,11月25日 23:21 来自网页    ,0,Grace-yzw
我反正感觉雪莉和具荷拉的死都不太正常,11月25日 23:20 来自网页    ,0,广龙水水水
