comment,date,support_number,user,hateful
拿纳税人的钱去给蟑螂做窝吗？,今天 18:25 来自网页    ,0,KELLY筝筝,0
一群垃圾放弃算了,今天 18:19 来自网页    ,0,BW宝贝不乖,0
一国两制是50年的期限吗？如果是的话，现在过去了接近一半，很多港独都是这样，如果真是取消一国两制，那个时候香港不知道变成什么样子，会不会比现在更恐怖,今天 18:15 来自网页    ,0,葡萄糖含醛基,0
解封了有什么用，又教不出来人,今天 18:13 来自网页    ,1,妈妈不让我和你在一起,0
痛恨蟑螂 心疼当地居民  气愤当地官员  感觉香港政府有点像清政府 哀其不幸，怒其不争,今天 18:12 来自网页    ,1,小陈陈同学cql,0
不能将这些人直接丢到美国去吗？既然喜欢，让他们去那里生活,今天 18:11 来自网页    ,0,reset自己的世界,0
再闹几天就跨年了，这帮人真能闹,今天 18:09 来自网页    ,0,你们最好啦,0
继续回去“理大天台”？估计以后理大是某些爱好者的聚集地了,今天 18:09 来自网页    ,0,我的心里住着一只猪,0
其他都不说的 第一条原则就是 你是中国人!你是炎黄子孙!!!你连你的本都忘记了，根都忘记了，你就不配是个中国人!!! 真的气死我了,今天 18:07 来自网页    ,0,Amo晴天6116561715,0
止暴制乱恢复秩序,今天 18:07 来自网页    ,0,特进上柱国车骑大将军禹卨夔,0
一个大学整的跟恐怖分子基地似的,今天 18:06 来自网页    ,0,夜微凉Stars,0
我觉得 你们可以多关注一下 在发声,今天 18:05 来自网页    ,0,YFF是一条咸鱼,0
话不能这么说，国内不也经常封，还不让你说一句话,今天 18:02 来自网页    ,0,这里有棵香樟树,0
香港中文大学呢。,今天 18:01 来自网页    ,0,你像月亮发光,0
好消息，终于看到恢复一点了👍,今天 18:00 来自网页    ,0,哎呀三全音,0
我只关心我的税收，会用到修复大学里面吗？,今天 17:58 来自网页    ,0,Clolckwork_Cheng,0
坐等明年qs排名,今天 17:55 来自网页    ,0,樱桃不酸不甜,0
一个大学啊，唉,今天 17:53 来自网页    ,0,几维呀,0
香港是中国的，废青不想当中国人就退国籍，话那么多,今天 17:53 来自网页    ,0,城南烧酒,0
为什么是这个时间节点？是因为涉港法案的压力吗？,今天 17:53 来自网页    ,1,转抽合集,0
真可笑，一帮人打着政治口号就可以随便封学校封路,今天 17:52 来自网页    ,0,梁先生微谈,0
希望作为一个中国人，要有中国的气魄，要有家国情怀，不要见到面前的利益而小我却舍弃大我，我爱你中国！,今天 17:50 来自网页    ,1,吉年之后,0
央视爸爸，请不要给1分钱，叫他们自己承担,今天 17:50 来自网页    ,0,Mifu米芙,0
看来老美从建国到现在只做了二战这一件好事，还是被迫参战…,今天 17:48 来自网页    ,0,_西野_,0
慢慢的国内的部分人也开始动摇了吧,今天 17:43 来自网页    ,0,山丘JT,0
从不去香港的我，现在更加没有兴趣去了,今天 17:38 来自网页    ,0,Jealynn0754,0
那些蟑螂不配读大学。,今天 17:37 来自网页    ,1,愿守护你,0
我需要25个粉丝，求点个关注，谢谢,今天 17:35 来自网页    ,0,司司司马刚,0
反正我对这个学校没好感l,今天 17:34 来自网页    ,0,RuiRuimoWang,0
呦呵，蟑螂窝又重开了,今天 17:32 来自网页    ,0,会飞的大象5776,0
哦，下一个,今天 17:28 来自网页    ,0,和歌声,0
香港暴徒 犯法 你又抓不着 身份证上也没有记录,今天 17:26 来自网页    ,0,成功酱,0
不爱读书就不要读,今天 17:26 来自网页    ,0,ydlmndm,0
区议会选举已完成，从结果来看，香港的主流民意其实是清楚的。坚决反对港独，也坚决反对将所有诉求方全部用“港独”一网打尽，否则结果就是也伤害了“沉默的大多数”，选举结果也应证了这一点。坚持一国两制是解决香港问题的唯一途径！莫再自欺欺人，母胎低素质粗口在任何时候都解决不了问题！,今天 17:20 来自网页    ,0,缪mou某哞迎着风极速在超越,0
别啊，继续闹啊，革命还没成功啊，怂什么。,今天 17:16 来自网页    ,1,般若·波罗密多多,0
那些参与暴动的学生摇身一变又成了有模有样的大学生，真可怕,今天 17:15 来自网页    ,1,北斗神星,0
甴曱回来了,今天 17:15 来自网页    ,0,执拗的折扇偏执狂少校,1
最后几个蟑螂躲在冷气槽里警方抓到了吗？,今天 17:13 来自网页    ,0,起床特困户郁闷,0
这学校已经变成一坨屎了，培养一群蟑螂,今天 17:12 来自网页    ,1,没什么道1理,1
看成解散,今天 17:11 来自网页    ,0,环境环保工程师,0
我已立下家训，自我以下三代之内，不得报考及以任何名义踏入香港的大学。,今天 17:11 来自网页    ,0,牛楷凝,0
修复大学和城市建筑请让那些废青无偿出力，战斗力这么强搬几块砖也没问题,今天 17:10 来自网页    ,0,miya就是欧能能,0
区议会选举已经完成，香港的主流民意其实是清楚的明确的，不要自欺欺人了，坚持一国两制是解决香港问题的唯一途径！,今天 17:10 来自网页    ,0,缪mou某哞迎着风极速在超越,0
如果中国不要香港了，香港会是什么结局难道他们不清楚吗,今天 17:09 来自网页    ,0,女汉子之小文艺,0
封印解除了吗？,今天 17:01 来自网页    ,0,Sandyfujun,0
已经烂掉了，别再给他们掏钱谢谢👌,今天 16:59 来自网页    ,0,莓味咩,0
不想评论任何东西反正感觉香港那边也不会有什么行动哈哈哈哈哈,今天 16:59 来自网页    ,1,Siri孔,0
希望赶紧回复安宁吧,今天 16:59 来自网页    ,0,藤藤菜不丶是五花肉,0
欢呼！但是学校要花很长时间才能回到我毕业典礼那天漂亮安静的状态了,今天 16:59 来自网页    ,0,平行世界的瑞贝卡,0
不要再关注香港了    这是港独的地方了    人家已经取得胜利了    咱们真正的中国人还要说什么呀,今天 16:56 来自网页    ,0,星耀0920,0
香港教育也不过如此,今天 16:56 来自网页    ,0,wonderland1998Mary,0
这个该由谁来买单,今天 16:56 来自网页    ,0,我说我叫明豪,0
可是心里的坏印象没有解封！,今天 16:54 来自网页    ,0,爱龙宝3号,0
民主派赢了 建制派没有票了……这是原因吧,今天 16:54 来自网页    ,0,-云南小王子-,0
还上啥学啊，老师学生这个样子上了也是白上！,今天 16:53 来自网页    ,0,会飞的小猪猪3333,0
据说还有人躲在通风管   不用热成像确认下？,今天 16:52 来自网页    ,0,德克YANG,0
正式解散？,今天 16:50 来自网页    ,0,古时月下谁人吟,0
应该且必须倾轧民主派无辜学生[冰雪奇缘安娜],今天 16:47 来自网页    ,1,每天每天豪大大,0
学生会这样，应该有不法分子洗脑，不一定是学校造成的吧，别以偏概全，应该找找幕后人吧，对那群学生应该好好开导吧,今天 16:46 来自网页    ,2,角逐丶我的爱,0
刚刚重温了《寒战2》 最后墙上那句“香港是亚洲最安全的地方”  还有地上的警察标志  很感动  再谢谢现在香港的现状   很心酸,今天 16:46 来自网页    ,0,陌晓鱼的围脖,0
看成解散,今天 16:42 来自网页    ,0,parischan008,0
爱咋咋地，以后全部收回了回炉重造,今天 16:40 来自网页    ,0,逆光飞羽,0
"现实是为什么还能拿这么多选票, 希望港政府反思一下啊",今天 16:40 来自网页    ,0,王校长0_O,0
闹吧，你看我会不会关心你们，我还会准备瓜子和板凳看你们闹,今天 16:40 来自网页    ,0,囍子·,0
随他们去吧   乱让他们乱   善后也别来找大陆  不要来求你大陆爸爸 随你们闹   我们自己也可以发展的非常好   也不需要你的经济来撑了  我们继续以我们祖国为荣  你们就继续闹吧,今天 16:40 来自网页    ,0,战战的美人痣,0
几个十几个被蛊惑我理解，怎么可能这么多人参与呢，其中为什么呢,今天 16:39 来自网页    ,0,say_hirr,0
我感觉微博应该出一个屏蔽功能，我现在看到香港两个字就来气，但是又没办法屏蔽,今天 16:38 来自网页    ,0,众人皆苦我独甜,0
治国最大的难处在于，你可以开除一个员工，但是你无法开除一个公民，即便他已经如图中拉着横幅宣扬自己不是中国人,今天 16:38 来自网页    ,0,郎壮1996,0
占据校园的蟑螂最后怎么样了？抓了还是跑了？,今天 16:37 来自网页    ,0,易水犹寒58,0
理大校長及教師絕對有問題！警察消防可在校內搜出過萬支氣油彈，那麼多物資絕不可能是這一星期內造出來吧！看來理大有可能是其中一個武器庫！,今天 16:37 来自网页    ,0,賽孟8072,0
應該讓那些蒼蠅負責清理,今天 16:36 来自网页    ,1,binAllison,0
以中国基建的能力，修好学校轻而易举，只是基础设施能修复好，人心再也修不好了！,今天 16:34 来自网页    ,0,汐泠YY,0
时间太长了，看够了，死不死谁儿子，随他去吧乱不到咱这自己折腾去吧,今天 16:32 来自网页    ,1,秀秀家的肉肉,0
特朗普变相支持了我国的反腐事业上了一个新台阶，让裸官无处可逃。,今天 16:32 来自网页    ,1,NUTDEVIL,0
爱咋咋地吧,今天 16:29 来自网页    ,0,冷小若全国粉丝后援会,0
学校校长发邮件也公开声明了，登记了1000多人，其中只有五十个是港理工学生！不是自己东西就往死里祸害，赔钱！,今天 16:24 来自网页    ,5,抱歉该用户无法显示,0
我没明白，在我们大陆人的认知里，难道是理工的学生打砸抢了自己的学校然后警察想拯救？？？,今天 16:23 来自网页    ,0,不会看病的医学生,0
还我们干净校园！！,今天 16:22 来自网页    ,0,抱歉该用户无法显示,0
给了废青信念，坚持到最后就是胜利！,今天 16:21 来自网页    ,0,一个忙碌的女人,0
插手就不符合一国两制了,今天 16:21 来自网页    ,0,江昀毅07507,0
说句实话，我感觉修学校的钱很有可能是我们中央政府出…,今天 16:21 来自网页    ,0,时间茫茫似深渊,0
教育不改革，根本问题就得不到解决！,今天 16:21 来自网页    ,0,打死不吃香菜的小伙,0
香港去殖民化做的太差了，中央确定不插手吗?,今天 16:20 来自网页    ,0,泰勒斯霉首单啦,0
随意呗。港府有钱，使劲霍霍，,今天 16:18 来自网页    ,0,喵小姐的10只喵,0
 政委我要哭了！,今天 16:18 来自网页    ,0,leafher,0
半年过去了,今天 16:16 来自网页    ,1,我最可爱没人反对吧,0
2014非法占中，2015反水货客示威，2016旺角骚乱，2017香港中文大学港独集会，2018立法会示威，哪一年消停过？再不下狠手，明年港独分子们还会卷土重来,今天 16:15 来自网页    ,0,洋洋1715_443,0
严厉处理,今天 16:14 来自网页    ,0,垂钓者战队,0
不考虑杀个回马枪啥的吗？,今天 16:13 来自网页    ,0,此时明月照九州,0
真是搞不懂，不愿意在香港待你就走呗！非得把社会弄得乌烟瘴气，民不聊生的，这种人真是坏，其心可诛！,今天 16:10 来自网页    ,0,一佳abigail1992,0
实现中华民族伟大复兴首先要国家统一呀！！！,今天 16:10 来自网页    ,0,雪梨的日记,0
里面还有人吗？,今天 16:08 来自网页    ,0,菲菲妍16468,0
管他们个几把，让他们自生自灭。,今天 16:08 来自网页    ,0,m78星人sj,0
后续的维修，大工程呀…,今天 16:07 来自网页    ,0,喵大人爱吃辣,0
10-60岁之内的香港人禁止进入内地，禁止和内地做生意，禁止使用made in china,今天 16:06 来自网页    ,0,生田社长赛高,0
香港人，这个年你们打算过吗？,今天 16:05 来自网页    ,0,私盐君,0
谴责！强烈谴责！最强烈谴责！据我所知日据时期的香港日军连大学的门都没进去过，我倒不是说日本法西斯是正义之师，我就是想说某些统治者是不是应该多动动脑子做事？,今天 16:05 来自网页    ,0,幽齿,0
解封,今天 16:05 来自网页    ,0,小秋平-,0
香港不用纳税 政府有的是钱 修复用的钱对香港来说不算什么,今天 16:04 来自网页    ,1,柘楔,0
��🏻 最讨厌地狱嗨，但是hk人是💉 滴👋,今天 16:02 来自网页    ,0,深圳置业经理阿龙,1
垃圾学校,今天 16:01 来自网页    ,0,我的人生就是这样了,1
同样理工大学，风气啊,今天 16:01 来自网页    ,0,Thunder715,0
我们什么时候能自由出入香港 像小时候一样 大陆小朋友和香港小朋友每天奔波两地。,今天 16:00 来自网页    ,0,DORY么么哒,0
他们还是孩子，可不能轻饶了,今天 15:58 来自网页    ,0,在机场等一只zhuang兔吖,0
百佳超市给暴徒送食物！让李嘉诚出钱呀！,今天 15:58 来自网页    ,0,Anni庄佳佳,0
垃圾愤青，他们应该尝尝香港垮掉的滋味，那时候就能明白到底是美国英国好还是中国好了！,今天 15:56 来自网页    ,0,醉溪先生,0
就应该让他们自己赔,今天 15:56 来自网页    ,0,洪荒少女00223,0
脑子坏掉了吗？,今天 15:56 来自网页    ,0,洪荒少女00223,0
不知道这些人到底在干些什么？(┯_┯),今天 15:56 来自网页    ,0,洪荒少女00223,0
真不想再关注香港了，看着真闹心，心里真憋屈,今天 15:55 来自网页    ,0,丝朵儿,0
作死的学校，还会死的，查封。,今天 15:54 来自网页    ,0,晴天72196,0
要地不要人，香港是中国的，如果你不认同，麻烦滚去你美帝爸爸的怀抱！！！！！一切都可以商量，但是香港的主权问题没得商量！！！！！！,今天 15:54 来自网页    ,1,西木西姆Zzz,0
小王同学注意安全,今天 15:52 来自网页    ,0,我可爱你了哦,0
