comment,date,support_number,user,hateful
不管姜昆之前怎么做 做了什么 但这次张云雷的确做错了啊 这点不置可否啊 粉丝洗什么 嘲笑别人什么 如果那样 那辫儿哥和姜昆有什么区别 就事论事好不好,3分钟前 来自网页    ,0,山姆大爷爱红妆,0
哈哈哈哈  天道好轮回,3分钟前 来自网页    ,1,筱新0527,0
姜主席真是辛苦了，天天帮德云社上热搜，批评的声明是一个接一个 ，毕竟是德云社是草根班子，没什么后台，张云雷也是个小辈，要您这么费尽心机，真的是麻烦你了,3分钟前 来自网页    ,1,一只仓鼠悦,0
？？？如果本身是干净的，怎么会被人抓住把柄？？？不该说自己的问题吗？？？不反省自己出事儿就是我动了谁的奶酪？？,4分钟前 来自网页    ,0,BlossomTranquillit,0
哈哈哈，吃瓜吃瓜，张云雷也太惨了吧，突然有点同情他，谁还没有犯错的时候，人家都改了还说人家以前的事，这个热搜买亏了不要哭呀,4分钟前 来自网页    ,0,柯柯还是坑坑,0
 看看这个？双标曲协？,4分钟前 来自网页    ,0,思之可追2021,0
这事老姜有别出来凑热闹了，一发声就坏事,4分钟前 来自网页    ,0,潇121314,0
侮辱京剧艺术家被人谴责了一下 说的跟谁故意搞他一样～请不要带着某某某粉丝的牌子给你的艺人抹黑,4分钟前 来自网页    ,0,热心市民-王先生·,0
哦~   搞不过郭老师  现在改弄张云雷了？？   ,4分钟前 来自网页    ,0,-恭玺雷-,0
曲协 真威风！真厉害！好怕怕，有你们中国曲艺没个好！,5分钟前 来自网页    ,0,萌B小要子,0
早该说了,5分钟前 来自网页    ,0,阿生非人,0
台上是戏吧，相声不是可以调侃吗,5分钟前 来自网页    ,0,李奔5366,0
姜昆反三俗，德云社要票房，张云雷砸挂，京剧大师讨公道。相声咋办呀？侯先生，马先生。,5分钟前 来自网页    ,0,难得胡涂199812,0
害！又是这一套，当年对付郭德纲就这一套，现在对付小辈还是这一套，没意思,5分钟前 来自网页    ,0,威廉祖宗,0
搞不动师父就来搞徒弟，具有个人风格，这个rs我投一票，,6分钟前 来自网页    ,0,那就迷人點啊,0
洗地的人真多啊……,6分钟前 来自网页    ,3,大叔派报告,0
不是我也不是粉丝啥的，这个事没完没了了？就抓住人家不放了？,6分钟前 来自网页    ,0,你别愁眉苦脸的,0
这下崩盘了，曲协主席是不是应该呼吁文化部门好好检查下自己的相声内容呢？,6分钟前 来自网页    ,0,就抽个卡,0
张云雷敢说自己的相声是真正的文化精华而不是哗众取宠吗妹妹们？,6分钟前 来自网页    ,1,鹊踏枝17453,0
这次热搜买赔了,6分钟前 来自网页    ,0,周呂齐,0
今天的RS可真好看。,6分钟前 来自网页    ,0,枫林6437868357,0
支持封杀劣迹艺人张云雷！,6分钟前 来自网页    ,0,再也找不到橙子,0
这事有猫腻,6分钟前 来自网页    ,0,潇121314,0
可不可以别当双标🐶,6分钟前 来自网页    ,0,CheSiJia二奶奶,0
姜昆？哈哈哈哈哈哈哈哈哈哈哈,6分钟前 来自网页    ,0,蔚蓝印象娜娜,0
差辈打击是吧，，要脸不要,6分钟前 来自网页    ,0,默呀默呀默,0
哈哈哈哈，看到姜什么的，瞬间了解了。。。。,6分钟前 来自网页    ,0,想什么就是什么的男神,0
围剿德云社，不遗余力啊，没招啊，德云社的票就是疯抢，你说气人不死人,7分钟前 来自网页    ,0,快乐的坤儿,0
有点错？您看了相声了么？那叫有点错？当时场下要是有张火丁和李世济的粉丝都得揍他，他说得那叫人话么？一边“丁丁”“济济”一边猥琐笑，还说李世济是让他玩死的？,7分钟前 来自网页    ,0,脾气暴躁的小镜子,0
请姜昆徒弟苗阜王声立刻像伟人道歉，像汶川地震受害者道歉,7分钟前 来自网页    ,0,公子玉箫58098,0
又是控评 唉,7分钟前 来自网页    ,2,阿金费耶夫,0
姜老师这把是不是有点过于急躁了，明显的看出来姜老师有点急赤白脸的意思了,7分钟前 来自网页    ,0,威廉祖宗,0
据我所知，张云雷先生是程派张火丁老师迷弟啊……这段是招哪位后台了？,7分钟前 来自网页    ,1,小爽不太爽,0
老干这样事 真挺没劲儿的啊 ,7分钟前 来自网页    ,1,琦琦JMQ,0
ZYL没后台，啧啧啧。大boss出来了，搞不过啊。,7分钟前 来自网页    ,0,CheSiJia二奶奶,0
姜昆还没死呢😳😳😳,8分钟前 来自网页    ,0,猫蠢蠢LHB,0
最近一直不明白为什么又有这些事，曲协真是令我恍然大悟啊，把钱留着多提升提升自己他不香吗,8分钟前 来自网页    ,0,人生目标haohaoxuexi,0
今年第二次了吧？这次还哭鼻子求原谅不？,8分钟前 来自网页    ,0,生来忧伤0915,0
这两位之间有什么瓜吗？,8分钟前 来自网页    ,0,浅夏心仪,0
姜昆？？？,9分钟前 来自网页    ,0,炕炕今天又熬夜了,0
 突然觉得开始猜对了方向,9分钟前 来自网页    ,0,爱吃零食的小胖子啊,0
姜主席终于……哈哈哈，有意思,9分钟前 来自网页    ,0,快乐的坤儿,0
又是姜老大发的话？,9分钟前 来自网页    ,0,小可爱袜,0
其实就是姜昆和我纲我社之间的较量呗，还是两个人之间的矛盾，曲协没啥大不了的，还是顶我社，顶我桃儿的百万雄兵！！！,10分钟前 来自网页    ,0,江苏谦王任一啸,0
德云社还没有被封杀吗？,10分钟前 来自网页    ,0,开瓶83年的陈酿矿泉水,0
能不能不要针对张云雷了？使劲翻旧账，一次次热搜，真的够了吧,10分钟前 来自网页    ,0,南南子安,0
懂了懂了，不就是,10分钟前 来自网页    ,0,侯君以谢天下,0
人红是非多，看看下面这么多说相声的都说了这些活，比这过份多多了，怎么没人说他们呢，没名气不火吧。张云雷也只能受着，谁让这个人火呢,10分钟前 来自网页    ,0,中秋月圆0505,0
其实在德云社之前，相声已经干净很长时间了。建国之后老艺术家们就一直致力于把相声去三俗高雅化，可惜了,10分钟前 来自网页    ,0,脾气暴躁的小镜子,0
看了这么多才明白，真是不扫自己门前雪，怨人门前扫雪早,10分钟前 来自网页    ,0,晚安的人别睡,0
就是围剿你们的票也卖不过德云社,10分钟前 来自网页    ,0,瓜女子不瓜,0
对于此事，张确实有错，这事刚开始，我们就明白，所以很对不起,11分钟前 来自网页    ,1,张小辫儿5555,0
怎么不骂岳云鹏   为啥非得骂张云雷  苍蝇不叮无缝的蛋,11分钟前 来自网页    ,0,T瑞23,0
这两的黑历史不是半斤八两吗呵呵,11分钟前 来自网页    ,0,做个沉迷美色的昏君,0
原来还真有这种机构啊,12分钟前 来自网页    ,0,李忠仁Oscar,0
智商堪忧啊，曲协不说话吧这个事苗头还都是冲着张云雷去的，曲协一出苗头全都指向姜主席了！咋想的啊？,12分钟前 来自网页    ,0,大猫就是大大的猫,0
作死的雷,12分钟前 来自网页    ,0,野渡横州,0
体制内🙃有趣,12分钟前 来自网页    ,0,哎呦喂对,0
甭管曲协主席是谁张云雷错了就是错了,13分钟前 来自网页    ,2,廢墟紀芫,0
你们明白了什么，自己不犯错，能让人揪住辫子吗？,13分钟前 来自网页    ,2,爱一笠烟雨,0
最后几个字是重点，划下来要考。,13分钟前 来自网页    ,0,你踏马这是干什么,0
怎么还吧姜昆给编辑掉了呢,13分钟前 来自网页    ,1,烤泠面,0
凉凉了吧,13分钟前 来自网页    ,0,小样儿chp,0
有这么较劲嘛！！不至于的,13分钟前 来自网页    ,0,曼妮LJP,0
懂了懂了懂了，您出来了，我们都懂了哈哈哈哈哈哈德云社好惨哦,13分钟前 来自网页    ,0,金金小盆友吖,0
这么大年纪了，吃相好看点不好吗？！,13分钟前 来自网页    ,0,一枝柚枝,0
有种别改编辑啊，怕人看见啊,13分钟前 来自网页    ,0,汪家姑娘9088,0
最后一句话编辑的时候删掉是因为不光彩吗？咱下次删了重发好吗？别让我们德云女孩看笑话，中？,14分钟前 来自网页    ,0,喵闪闪-M,0
我怎么感觉不是在打压张云雷是想打压京剧啊。一个星期上几次热搜也是不容易，继续围观,14分钟前 来自网页    ,0,中秋月圆0505,0
怪不得！哼！,14分钟前 来自网页    ,0,瞌睡虫Max,0
姜大师已经落魄到和郭德纲的徒弟掰腕子了吗,14分钟前 来自网页    ,0,清零枷锁,0
真相了。我们这边正好在京津中间夹着，我身边知道张云雷的就没有一个不讨厌他的。说的都是什么玩意儿也好意思说自己弘扬传统，啊呸！,14分钟前 来自网页    ,0,脾气暴躁的小镜子,0
尾巴还是露出来了,14分钟前 来自网页    ,0,一静轩VW,0
粉圈控评带节奏是真的牛逼,15分钟前 来自网页    ,4,可爱又气人的芳心纵火犯,0
三观不正不是初犯，望重罚，毒害年轻低龄听众。,15分钟前 来自网页    ,1,彦hikyho怡,0
就寻思着前两天那什么研究会不会是结局，原来大boss在这呢！！？👎👎👎,15分钟前 来自网页    ,0,悦读者记,0
文盲不做评价 脱粉算我输,15分钟前 来自网页    ,0,辫儿哥家的英妹儿,0
迷惑了 不管是谁，张云雷错了就是错了，被查就是活该啊,15分钟前 来自网页    ,2,比较一下hh,0
姜主席啊！您在批评别人的时候先看看那个苗昆以前的事儿好吗？看看他以前是否底子清白，他自己的徒弟是否底子清白！,15分钟前 来自网页    ,0,星星啊2001,0
你咋还编辑呢？咋最后一句话被你们主子要求删了？？？？？,15分钟前 来自网页    ,0,_N_jacinth_,0
有病吧 没完没了还 让人家改错你到是挑道歉完之后的视频吧？？？ 你年轻时候犯了错道歉了 别人还不停地挑你道歉之前的东西做文章 还被称作屡教不改 我真服了看,15分钟前 来自网页    ,0,#NAME?,0
就这水平，没文化是根本,15分钟前 来自网页    ,1,东北带土,0
看了评论才明白 为这么这么久了热搜一波一波的来 上两天 歇两天 过几天又来了 原来试有其他目的么,15分钟前 来自网页    ,0,苏云起_,0
原来是姜昆哦～～～～～,15分钟前 来自网页    ,0,敬亭山上苏子瞻,0
好阴险！,15分钟前 来自网页    ,0,梦中的海风1990,0
一直往前扒…就很迷,15分钟前 来自网页    ,0,一个快要坏掉了的八音盒,0
评论里说的好像张云雷没错一样,15分钟前 来自网页    ,1,斜晖渐逝,0
曲协主席！说学逗唱，您给我们讲讲！唱，本功唱您唱几首给我们听听，学学正宗的！学，这些曲终您给我们演示一下，我们也看看“正宗”的，我们也学学！总弄些没用的，你弄死他，那些没用的也没人听！干嘛呢？小孩的把戏别玩了！没劲！,16分钟前 来自网页    ,1,勤劳的小蜜蜂200601,0
这是墙倒众人推的后几名吗？,16分钟前 来自网页    ,0,你知我知618,0
呵呵哒！,16分钟前 来自网页    ,0,九辫儿的宝藏粉丝,0
封杀了吧,16分钟前 来自网页    ,0,最喜欢霉霉了,0
主流的就会搞窝里斗，,16分钟前 来自网页    ,0,林大虾2014,0
噢噢，看到姜昆明白了，，，，是不是姜昆让张云雷这么侮辱的,16分钟前 来自网页    ,1,DJ晓贝音乐,0
果然姜还是老的辣 一眼红心就黑了,16分钟前 来自网页    ,0,小黎是梨不是李,0
呵呵！,17分钟前 来自网页    ,0,FLLMZ,0
没事就是主流迫害非主流，嗯嗯，张云雷等于德云社，说不得，一个个貌似都是相声行内人，敢情姜昆一出来就是个人恩怨，都是他陷害张云雷一样，接着张云雷等于德云社，说张云雷就等于说德云社了，得，结论出来了。嗯，以后大家只能喊，德云社万岁！德云社的相声才是真正的相声！唯德云社独尊！,17分钟前 来自网页    ,0,伽微1,0
这事冲的是德云社，没了张云雷下一个是谁呢，看过社里的相声，有些梗绝对不是只有张云雷在说，最心凉的难道不是德云社内部粉丝居然在互掐，看不懂，我觉得我也算是个社粉，如今倒觉得张云雷着实惨,17分钟前 来自网页    ,0,多肉的不乖,0
自己没让自己的曲艺火，却让别人带火了，还趁火打劫？？？,17分钟前 来自网页    ,0,天空會把我的微笑折射給你,0
姜昆,17分钟前 来自网页    ,0,傲娇Queen雪大大,0
这里面好多混淆视听带节奏的,17分钟前 来自网页    ,0,攸兰花儿香,0
翻旧账这事真是太搞笑了，我给大家讲个笑话，知乎以前管的很松，可以随便苟，随便念诗，后来开始严查，我有一天被封号了，他说我政治敏感，ok，以后我避着这些，刚解封没两天，又封号了，又是政治敏感，我一看，是我三个月前说的，再解封在封号，这次是我一年前说的，就这么的我的号被永封了，这是真事,18分钟前 来自网页    ,0,NONNONOONNOO,0
您憋不住了吗？终于出来现身了？哈哈哈哈哈，也是，那么大岁数了，你再不发发力就怕你没什么机会了,18分钟前 来自网页    ,0,鬼神塔斑斑,0
我呵呵。。。曲协大师，。呵呵。。,18分钟前 来自网页    ,0,耿艳楠-,0
呵！苗昆自己什么样自己不清楚吗？自己徒弟什么样自己不清楚吗？自己干不过郭老师就拿我们二爷搞事儿，我请您先睁大眼睛先看看您自己以前干的事儿还有自己徒弟以前干的事儿再来批评别人好吗？,18分钟前 来自网页    ,0,星星啊2001,0
？？评论里是说，张云雷就没错了？,18分钟前 来自网页    ,1,三慕_c,0
姜昆在哪里,18分钟前 来自网页    ,0,Spring骏景,0
笑死了哈哈哈哈  官方发文还编辑  删去了最后一句话难道我们看不到编辑记录吗哈哈哈哈哈哈哈哈哈哈哈,18分钟前 来自网页    ,0,好像有点儿有趣,0
似乎明白了什么,18分钟前 来自网页    ,0,AshleeCC,0
看見姜昆啥也明白了。给我逗乐。太强了真的。,19分钟前 来自网页    ,0,黑鸽噢,0
调侃地震和艺术家是不妥，也付出代价不能演出了，以后说相声也得小心翼翼不然容易文字狱……,19分钟前 来自网页    ,0,MissRyan-瑞恩,0
姜昆主席 先把苗阜调侃伟人的还有调侃汶川地震事管管,20分钟前 来自网页    ,0,傲娇Queen雪大大,0
这个张云雷到底她妈谁啊,20分钟前 来自网页    ,0,星光难问赶路人,0
哈哈哈哈哈哈哈哈哈原来如此哈哈哈 姜“先生” 这吃相可有点难看了啊,20分钟前 来自网页    ,0,清染寂,0
在现场，当时那辆车就从我身边路过，突然原地起跳，在空中转体两周半零一个多月，落下来的时候里边的人都摔碎了，120赶来之后，用铁锹装了好几个玻璃丝袋子，只听到几个护工一直念叨，……曲协主席……没找到丁丁……之类的,20分钟前 来自网页    ,0,双六指笑面小鬼,0
评论里好多控评的赶脚,20分钟前 来自网页    ,1,榮門毛線幫胖加貓隔壁達也,0
姜昆终于出场了，呵呵主流相声，这样有点卑鄙了！,20分钟前 来自网页    ,0,傲娇Queen雪大大,0
唉,21分钟前 来自网页    ,0,特务SHU魂,0
真的是醉了，粉丝大大方方承认说错了不就好了，非在那歪重点，姜昆咋了还不是张云雷说错在先,21分钟前 来自网页    ,1,面条你个努得偶,0
一年要张云雷道八百次谦、还是不停翻他八百年前的旧帐、各家黑心的官媒、你们制造舆论去打压欺负且致张云雷于死地、你们的良心何在？天理何在？,21分钟前 来自网页    ,1,1130mq,0
这个热搜下不去了是吧？这都多少天了，买热搜得多少钱啊，我都替你们心疼钱，幕后大boss终于要出场了是吧？,21分钟前 来自网页    ,1,汪家姑娘9088,0
互联网是有记忆的,22分钟前 来自网页    ,0,文雅的素颜_,0
请姜主席一视同仁 谢谢,22分钟前 来自网页    ,0,静悄悄的张小辫儿,0
粉丝又开始转移视线强行洗了,22分钟前 来自网页    ,2,Fashion-宇泽,0
我也感觉有点上纲上线了,22分钟前 来自网页    ,0,MissRyan-瑞恩,0
骂姜昆还不是因为粉丝心虚想洗地,22分钟前 来自网页    ,1,Suoerbaby-,0
支持言论自由，公道自在人心,22分钟前 来自网页    ,0,tube-map,0
害，这一天天闹的，一看评论就懂了，二奶奶多呗,23分钟前 来自网页    ,0,笙歌清寂,0
想起来霸王别姬里一句话……都是下九流，谁嫌弃谁啊……,23分钟前 来自网页    ,0,花儿与美美,0
调侃相声老前辈？首先，相声届讲究师承，看中传统。其次，张等人表演属相声表演的范畴，可以说是他们口中调侃前辈的后辈。跟官方对上，没得好果子吃。总结，张等人捅了马蜂窝了。,23分钟前 来自网页    ,0,蓝懒烂啊,0
做错事被批评难道不是正常的吗，难道相声为了博人一笑就可以没有底线吗？,24分钟前 来自网页    ,0,一颗黄豆55555,0
还有不知情的人感觉自己是正义的化身，想想这些天一出出目的是什么吧，小心被人当枪使！,24分钟前 来自网页    ,0,天涯歌女小瓢虫,0
被当枪使了,24分钟前 来自网页    ,0,我是老胡胡润201710,0
搞笑极了，要脸不？,24分钟前 来自网页    ,0,宣簡實易,0
我们应该是明白了什么,24分钟前 来自网页    ,0,小范范姐姐,0
曲协？有什么正经作用？曲协主席有过什么贡献？有能耐的给普及一下呗,25分钟前 来自网页    ,0,醒了才知,0
哈哈还重新编辑了～编辑记录里的最后一句话,25分钟前 来自网页    ,0,允能柚子W一宝,0
姜昆。。。,25分钟前 来自网页    ,0,一个因为男神而强大的人,0
谁能告诉我姜昆怎么了,25分钟前 来自网页    ,0,炒鸡努力的龙龙,0
再加强监管相声就完了，我听过为女人烽火戏诸侯的，还没听过，因为说话祸国殃民的，放了相声吧！郭德纲说的对：“其实冤枉你的人比你还知道你有多冤枉，他比你还明白你有多优秀，他就要这么说，就让他说吧。”很无奈,25分钟前 来自网页    ,1,他们觉得-juan,0
继512之后？？？又一次？？？别的不说，把群众当傻子这事不能忍,25分钟前 来自网页    ,0,江湖人称小施主,0
姜昆德不配位，小肚鸡肠的。但是张说的也是过分。,25分钟前 来自网页    ,0,ChristinKuo0,0
服了,26分钟前 来自网页    ,0,superalice啊啊,0
本是同根生相煎何太急,26分钟前 来自网页    ,0,清冷人生,0
姜昆哦。。。。。。,26分钟前 来自网页    ,0,喜欢软糖的草莓同学,0
记得一视同仁,26分钟前 来自网页    ,0,z子君-,0
姜昆是重点，圈起来要考的,26分钟前 来自网页    ,1,头九无怂人,0
请姜主席出来解释一下吧，这是花了多少钱呀,26分钟前 来自网页    ,0,北街九命猫z,0
我猜测为了搞老郭某些方面也接二连三针对张的，毕竟是郭的左膀右臂一员大将。懂否～个人胡诌,26分钟前 来自网页    ,0,允能柚子W一宝,0
玩笑都开不起了。,27分钟前 来自网页    ,0,中国第一酷,0
都是什么是非观……,27分钟前 来自网页    ,1,冰城龙九九,0
只会严格要求民间艺人，主席你咋不管了，是包庇还是不敢啊，那网友当傻子吗？,27分钟前 来自网页    ,0,卜岳洋灵的小幸运,0
明白了,27分钟前 来自网页    ,0,不二酱74839,0
挣点钱都不容易，何苦为难普通百姓,27分钟前 来自网页    ,0,小城情深,0
翻车了，好啊,27分钟前 来自网页    ,0,在追星勿扰,0
曲协主席不是冯巩吗,27分钟前 来自网页    ,0,明月曌大江,0
哈哈哈哈真相了,28分钟前 来自网页    ,0,想流浪D贝包,0
为什么要编辑，这是暴露了吗？,28分钟前 来自网页    ,0,北街九命猫z,0
哎呀，错了还有那么多人洗？活该被追着锤，,28分钟前 来自网页    ,0,Cody·Christian,0
人火是非多，台上无规矩，台下立新规，当初二爷弘扬艺术时候咋没人夸呢，国外都抑郁2名艺人了，中国娱乐还没记性?二爷好与不好他的师傅郭德纲先生会纠正，与咱们没有关系台上张云雷，台下张磊，不要给二爷生活造成困扰就行,28分钟前 来自网页    ,0,欣xin在线呀,0
给您呵呵一个吧 省的您没见过乐的观众,29分钟前 来自网页    ,1,阿布的见异思迁,0
狐狸尾巴终于露出来了，姜昆，整篇报道的精华,29分钟前 来自网页    ,0,桃之夭夭灼其华华,0
姜昆吃皇粮肯定是站着说话不腰痛啦！人家德云社都吃了御膳了，姜昆也得蹭点郭老师的wifi,29分钟前 来自网页    ,0,滿懷期待9573,0
其实，郭在北京不容易，这几年德云社相声发展的风生水起，也渐渐的触及到了利益集团。相声行业的门门道道，条条框框。拜师学艺，师从于谁，太讲究了。再加上早些年的腥风血雨，到现在，正好徒弟们也赶巧碰上这茬，被点名，被评判，实属正常，不用见外！,29分钟前 来自网页    ,0,下一站LY巴黎,0
来来来，大家都来瞧一瞧，看一看了，我们姜大导演导的这出戏最后的结局终于揭晓了，记得要给张火丁加个鸡腿哦,30分钟前 来自网页    ,1,辫儿哥哥的小口爱,0
啊哈，编辑过我就看不到了？哈哈哈哈，臭棋篓子还非要排兵布阵，啧啧啧,30分钟前 来自网页    ,0,今年存款必须破三位数,0
姜昆您还是先自省吧，看到你的名字一切就都明了了,30分钟前 来自网页    ,0,JankinShaquille,0
又干了啥？,30分钟前 来自网页    ,0,wennminn,0
姜昆啊。。。那我就明白了,31分钟前 来自网页    ,0,nn喜欢你nnn,0
欧呦，姜昆，我好像瞬间懂了点啥,31分钟前 来自网页    ,0,月_吖吖,0
北京媒体顶盯着二爷不放了是吗,31分钟前 来自网页    ,0,艾荏与悠然,0
玩不起，为啥删了,31分钟前 来自网页    ,0,今我来思平安顺意,0
已经把“姜昆”两个字去掉了，看来是一时疏忽，把举报人给泄露出来了,31分钟前 来自网页    ,0,aslan19890121,0
这个时候就不该说话，本来人不忘你这儿想，非得吆喝一下，让人注意？不太懂,31分钟前 来自网页    ,0,看不见你的笑我怎么睡得着君,0
据悉呢？咋还删了呢？别编辑啊！这此地无银的,31分钟前 来自网页    ,2,站定时光里的思念,0
无德艺人就该封杀,31分钟前 来自网页    ,1,原来是小静子啊,0
多尴尬  有这钱吃饭不香吗  还是你家吃饭盐放多了,31分钟前 来自网页    ,1,佛系少女LM,0
我滴个神呐！百闻不如一见,31分钟前 来自网页    ,0,肥嘟嘟wwh,0
姜昆，安享晚年不好吗？是肉不好吃还是酒不好喝？,32分钟前 来自网页    ,0,以至诚之心-领岁月教诲,0
干嘛重新编辑啊，有胆发没胆承认啊😏😏😏😏😏,32分钟前 来自网页    ,0,北顾32433,0
台上无大小，台下立规矩。,32分钟前 来自网页    ,0,SG丶ANZ,0
支持惩戒,32分钟前 来自网页    ,0,创客公考晋升老师,0
一看姜昆二字，顿时了然于心。所以真的是宁可得罪君子，不可得罪小人。,32分钟前 来自网页    ,1,白川山隐,0
首先，不论是不是有人在一起搞zyl，道歉在2019相声是2018等等的理由，都掩盖不了张云雷的错误！这是前提！但是！请有关机构一视同仁好吗？姜昆苗阜调侃毛主席和512，为什么只是删视频却没有官媒谴责?这和张云雷的待遇天壤之别了吧？我们只想要公平公道！官方如把张云雷苗阜同封杀我二话不说给您鼓掌,32分钟前 来自网页    ,2,三笙无幸,0
哦，姜昆呀,32分钟前 来自网页    ,0,橘子你个坳瑞吉,0
原来的事儿，批评也是一样的道理。,32分钟前 来自网页    ,0,方小婷,0
姜昆侮辱国家领土统一，苗阜侮辱汶川地震请一视同仁,33分钟前 来自网页    ,1,大栅栏的18号,0
