comment,date,support_number,user,hateful
这种只能说活该被打，毕竟一个愿打一个愿挨，管多了人家还嫌你多管闲事破坏人家家庭,今天 20:09 来自网页    ,0,超甜奶糖_,0
你学搏击的哎，你是不忍心还手吗,今天 20:09 来自网页    ,0,风一样的夏天千金918,0
那就不要把伤疤露出来,今天 20:08 来自网页    ,0,疯秋秋之,0
一个愿打一个愿挨，活该！,今天 20:07 来自网页    ,0,杰西绿袖添茶,0
我怀疑打假拳,今天 20:07 来自网页    ,0,创造vs改变,0
斯德哥尔摩？,今天 20:06 来自网页    ,0,逢考必过啦啦啦Leo,0
那男的是不是被她弄医院去了,今天 20:06 来自网页    ,0,小青龙大战伏地魔,0
搏击选手都会被家暴,今天 20:05 来自网页    ,0,小吴资源部,0
自己能忍 能承受的话，就不要对公众说出来，这是很坏的示范！,今天 20:04 来自网页    ,0,zzdxn123456,0
行吧，愿打愿挨，关我们屁事。,今天 20:01 来自网页    ,0,山下一口小甜茶,0
家暴只有零次和无数次,今天 20:00 来自网页    ,0,心无所住处处开妙莲,0
再下斗胆敢问她老公是练什么武功的？,今天 20:00 来自网页    ,1,Miss吴美慧子,0
如果这个人打你证明他(她)不爱你,今天 20:00 来自网页    ,0,四枫院2017,0
不明白家暴为什么还能忍，男人有这么重要吗,今天 19:59 来自网页    ,0,bokenethss,0
可能是不忍报警放过他，打算自己报复回去吧,今天 19:58 来自网页    ,1,南乔小耳,0
姐姐一拳打爆他吃屁好嘛,今天 19:58 来自网页    ,0,哪拿哪拿,0
女人啊，如果自己都不拿自己的安全性命当回事，那还有谁会在乎你呢？,今天 19:55 来自网页    ,0,bounty6540621836,0
练这么好就为了比赛？,今天 19:53 来自网页    ,0,飞天小女警的死对头魔人啾啾,0
她完全有能力还手啊！就算不还手，起码自保吧！看来这是真爱啊！！,今天 19:53 来自网页    ,0,军事a马妍,0
靠,今天 19:52 来自网页    ,0,小浪开心放松,0
你们……真恩爱。。。,今天 19:51 来自网页    ,0,孤独的危地马拉鹦鹉,0
 我怕了,今天 19:50 来自网页    ,1,仙女希达,0
活该被打,今天 19:50 来自网页    ,0,考过cpa人生就会不一样,0
这不亲手打残他能忍得了？,今天 19:50 来自网页    ,0,AuJelly_H,0
在家附近被“袭击”，也只有袭击打的到了吧？,今天 19:49 来自网页    ,0,对天海誓_jolie,0
可能她男朋友也是MMA选手,今天 19:48 来自网页    ,0,半粒糖62465,0
多半是要蓄势待发,今天 19:48 来自网页    ,0,家宁与润崧一样,0
这男的是抱着不成功便成仁的决心下的手吧,今天 19:45 来自网页    ,0,伊森92,0
近来看了很多家暴的新闻，心里是真的很迷惑啊，打老婆难道不是一件很可耻的事儿吗？动手打自己爱人简直就是耻辱般的存在啊，能过就过，不能过就离，搞不懂，为何动手打妻子，不觉得多丢人现眼吗……,今天 19:44 来自网页    ,2,不朽狼烟,0
搏击诶，姐姐！我只会用各种刀。,今天 19:43 来自网页    ,0,爱咋咋姐活得好好的,0
这个需要警察吗？忍不了了一拳打死男友算了,今天 19:42 来自网页    ,0,头脑中的龙卷风,0
害怕报复吧,今天 19:42 来自网页    ,0,最好的阿中哥,0
妈的，我以为她不想报警是因为反揍了男友怕被抓,今天 19:42 来自网页    ,0,玫葛莉娅的森林小木屋,0
不忍报警还不忍打他嘛,今天 19:40 来自网页    ,0,怪奇11,0
看来真的很爱他……………………,今天 19:39 来自网页    ,0,兔子是不会放弃的,0
圣母,今天 19:38 来自网页    ,0,Monnnnnnnnnnnnnn,0
搏击？家暴？弄他丫的,今天 19:37 来自网页    ,0,凤凰于飞yu,0
我好怀疑妇联的家暴受害者调查结果啊。女人就比男人多百分之三？？到底是没划开程度还是就没调查准。,今天 19:36 来自网页    ,0,镜花灯,0
我觉得男的也是搏击选手  女搏击选手打不过,今天 19:36 来自网页    ,3,Cecilia萝卜O_o,0
可能男朋友也是圈内人，也是搏击的吧,今天 19:36 来自网页    ,0,老夏和翠娥l,0
被家暴的人都不敢面对现实,今天 19:35 来自网页    ,0,闪闪的猫又,0
 学跆拳道也没用,今天 19:35 来自网页    ,0,陈与一丁,0
都拳击选手了还能被家暴啊,今天 19:34 来自网页    ,0,A长腿糊糊欧尼,0
师傅每天都告诫我好好练以后防家暴  Cindy要是还起手前男友早死了啊 心也太软了哎,今天 19:33 来自网页    ,1,SASHAya,0
宇芽:？？？？？你说什么?希望他能改正？？,今天 19:32 来自网页    ,0,小白鹅一号,0
不是开玩笑，我没学过搏击他都动不了我一根皮毛,今天 19:32 来自网页    ,0,她叫红雨念,0
可能只是偶尔成功反杀一次？,今天 19:30 来自网页    ,0,一根大香,0
最近家暴挺火,今天 19:24 来自网页    ,0,一隻特立獨行的魚兒,0
斯德哥尔摩综合征,今天 19:24 来自网页    ,0,_我萌你随意_,0
姐姐 你是搏击运动员啊 打回去 记得把他打了你之后你还击的视频录下来,今天 19:23 来自网页    ,0,智慧少女要秃头i,0
她老公干什么的？打不过吗,今天 19:22 来自网页    ,0,睡神tingting,0
无语,今天 19:22 来自网页    ,0,Chicasss,0
理解？可能她把对方打的更重？,今天 19:21 来自网页    ,0,共挽_,0
有没有看错,今天 19:18 来自网页    ,0,王小雨2009,0
估计在家对练吧,今天 19:17 来自网页    ,0,在路上安天下,0
理解万岁，你俩一起万岁吧,今天 19:17 来自网页    ,2,扫眉才子笔玲珑,0
又？？？,今天 19:17 来自网页    ,0,suger_venom,0
 注意！,今天 19:15 来自网页    ,0,BetrayerA,0
为啥不揍他，搏击白练了,今天 19:14 来自网页    ,0,吾大意,0
奇葩,今天 19:14 来自网页    ,0,窗外的梦想家,0
m癖好，,今天 19:13 来自网页    ,0,川流不息小约,1
但凡有一点爱也不至于打成这样 ,今天 19:12 来自网页    ,0,ADmunara,0
她这样就不怪别人揍她了，她愿意,今天 19:12 来自网页    ,0,鹅表妹,0
这特么是真爱了,今天 19:12 来自网页    ,0,圣崇闰震,0
可能太爱男朋友了，不忍心还手和报警,今天 19:12 来自网页    ,0,灿白原地结婚,0
搏击选手啊，对方得想清楚诶，要不是她不想还手……,今天 19:11 来自网页    ,1,真理街院士,0
本身抗揍直说，还弄得不忍！,今天 19:11 来自网页    ,0,烟台人0423,0
不知道为啥不报警，不过当时没还手莫不是怕一激动打死男友,今天 19:11 来自网页    ,0,w是天真有邪啊,0
你怎么不打死他呢,今天 19:11 来自网页    ,0,奇妙-能力歌,0
一部分男的已经疯癫,今天 19:10 来自网页    ,0,夏天的喵vi,0
这女的是真爱,今天 19:10 来自网页    ,2,Shinhwa家的小迷妹,0
我两个闺蜜也是，有被家暴208次了，但依然不离不弃。我们都在猜：有没有可能是内方面特别和谐，超搭、超爽的内种而舍不得离开呢。你们懂得～,今天 19:09 来自网页    ,0,也许真的或许假的,0
你喜欢就好,今天 19:09 来自网页    ,0,懒床的流氓兔,0
搏击选手打回去,今天 19:08 来自网页    ,0,5小公主,0
这给准备练搏击，散打的女生一盆冷水,今天 19:07 来自网页    ,0,娓芥佐,0
额,今天 19:07 来自网页    ,0,瑞雪天才,0
应该直接KO掉！,今天 19:05 来自网页    ,0,小名叫嘭,0
可能对方被打得更惨吧,今天 19:05 来自网页    ,0,飞天小驴筋,0
我不能理解,今天 19:05 来自网页    ,0,爱美鬼上身,0
搏击白学了,今天 19:02 来自网页    ,0,喜宝回来了,0
为什么不报警啊，是被威胁了嘛……,今天 19:02 来自网页    ,0,Dear_狐狸小A,0
呵呵，改正太难了,今天 19:02 来自网页    ,0,做一个低调的小孩-高高高,0
不光中国的驴子是拜屌教，想不到外国也有驴子也拜屌,今天 19:02 来自网页    ,0,也许真的或许假的,1
可能已经把对方鲨了吧，反正有点无法理解。,今天 19:01 来自网页    ,0,月陌无涯,0
可能因为没打过不好意思报警,今天 19:01 来自网页    ,0,mixi悠扬,0
 我去 前几天说结婚前学散打 搏击选手都被打这什么念头 天啊,今天 19:01 来自网页    ,0,夏不林,0
 搏击居然打不过吗,今天 19:01 来自网页    ,0,正义冬,0
纵容犯罪,今天 19:00 来自网页    ,0,是一颗心啊,0
是有把柄被抓了吗？不然我理解不了她说的话,今天 19:00 来自网页    ,0,蓝蹊阿梨,0
吃,今天 18:59 来自网页    ,0,毛豆飞姐,0
真怂，我也是学搏击的，要是弄我一下子，那他就会被抬出去,今天 18:59 来自网页    ,0,娱乐圈八卦女孩,0
这下遇到对手了，比武招亲,今天 18:59 来自网页    ,0,最亮的啊中哥,0
搏击白炼了是吧照脸上呼啊,今天 18:58 来自网页    ,0,铁皮大拿,0
前男友，就只是理解并改正？,今天 18:58 来自网页    ,0,北城以念北,0
几年前别人给我介绍一个练截拳道的，我当时脑海里面浮现就是我这八十多斤的身板儿被一把扔出去的场景，怂了吧唧谢绝了。可这姑娘自己都是练家子，还是被家暴，哎，都什么人啊。,今天 18:58 来自网页    ,0,东倒西歪的一本正经,0
对方可能是对手或队友或者教练,今天 18:56 来自网页    ,0,_vvkkCwong,0
这种就 没得救 祝你们百年好合,今天 18:56 来自网页    ,0,奚止,0
那就活该吧,今天 18:56 来自网页    ,0,吃饭要吃辣,0
当车停稳以后，我一只脚刚踏出车门，他猛加油门，我整个人飞出去，半个身子疼到不能动，旁边围的人群都在问我好不好，他慢吞吞过来说了一句话：不要在这里丢人现眼了，自己忍着疼痛走回家，身无分文，可笑的是我们是从高中开始的初恋，相爱十年了，从贫困一步一步走到小康的，我该怎么办,今天 18:56 来自网页    ,0,新程高考服务中心,0
由此看来是否被家暴是否会反抗家暴和体力没关系，和脑子有关系,今天 18:56 来自网页    ,1,那个潇洒潇洒的人,0
