comment,date,support_number,user,hateful
 幽默,55分钟前 来自网页    ,0,-Lwl--,0
哈哈哈真可爱,55分钟前 来自网页    ,0,微微农月,0
优秀又风趣幽默，典范,55分钟前 来自网页    ,0,芝士混沌,0
太可爱了吧,55分钟前 来自网页    ,1,我是胤礼,0
为啥不敢喝太贵的酒,55分钟前 来自网页    ,0,星云滚滚6509562438,0
我想到了黑镜第一季第一集的总统，和妻子的关系也是表面和谐，背后里不知道成什么样了,55分钟前 来自网页    ,0,帅气的仪奶奶,0
记住啊  今年考点,55分钟前 来自网页    ,0,澄梓是甜der,0
虽然这是一件好事，但是未免给医生施加太多压力了。媒体报道催生了这次奖项，那么谁又给那些默默无闻但也奉献良多的人颁个奖呢？希望这种事情更平淡无奇一点，而不是觉得只有这样才能配得上医者仁心这个词。（医学生深感社会压力巨大）,56分钟前 来自网页    ,0,是机智的慧子小姐姐鸭,0
没事儿 您是英雄,56分钟前 来自网页    ,0,1Canboo,0
嗯,56分钟前 来自网页    ,0,czmgyld,0
幽默风趣哈哈哈哈哈哈哈哈哈，有趣的灵魂,56分钟前 来自网页    ,0,本命年的过儿君,0
啊！杏林！翻译硕士考点,56分钟前 来自网页    ,0,逸轩_口译硕士,0
好医生,56分钟前 来自网页    ,0,海了麦肆,0
呀，广州华南医院的！向您致敬,56分钟前 来自网页    ,0,转转赢晏,0
对医生来说，“尿”只不过是水分、葡萄糖，蛋白质和无机盐,57分钟前 来自网页    ,1,JJ没有JJ,0
向平凡而伟大 致敬,57分钟前 来自网页    ,0,赵天天,0
医者仁心，可敬可爱的白衣天使,57分钟前 来自网页    ,0,钟强欠就是金中水又良,0
致敬从医工作者，虽然医患关系紧张，但大多数都医生是救人治病的好医生，为张医生点赞,57分钟前 来自网页    ,0,热心市民Tony,0
医者仁心，多好多朴实的医生,58分钟前 来自网页    ,0,coffee7375,0
伟大的人,58分钟前 来自网页    ,0,吴小小小小小小小小小小,0
 好像是你说的内个,58分钟前 来自网页    ,0,X-myer,0
又幽默又善良,58分钟前 来自网页    ,0,YvonneQ1124,0
这话怎么看起来这么美呢,58分钟前 来自网页    ,4,啊十棵树,0
哈哈哈哈，医生蜀黍很可爱哟,今天 22:04 来自网页    ,0,霉她命,0
朴实无华的获奖感言，大爱无疆,今天 22:04 来自网页    ,0,Mrs_fan小姐,0
您很伟大,今天 22:04 来自网页    ,0,想天上掉馅饼呀,0
了不起的张医生！！,今天 22:04 来自网页    ,0,最旺的仔啊啊啊啊,0
真棒,今天 22:04 来自网页    ,0,爱玩潮流_913,0
哈哈哈哈哈  可爱的医生  谢谢你哟,今天 22:04 来自网页    ,0,木子舟哥哥,0
太太不敢亲你了，虽然很感动，但是原谅我不厚道的笑了，实在是忍不住哈哈哈。,今天 22:03 来自网页    ,0,他不羡仙,0
祝张医生平安一辈子。希望他能获得今年的感动中国人物 医者仁心,今天 22:03 来自网页    ,0,苏苏的冰激凌,0
哈哈哈哈  好可爱鸭,今天 22:03 来自网页    ,0,小马的小祖宗,0
敬佩，赞扬您,今天 22:03 来自网页    ,0,诗词谱曲_唐诵,0
太幽默了哈哈哈,今天 22:03 来自网页    ,0,蜜蜜泡面面,0
太太不亲你才是大事,今天 22:03 来自网页    ,0,紫金城里的紫金山,0
希望这位好医生早点拜托这份障碍，能好好享受啤酒的美味~,今天 22:03 来自网页    ,0,四方台演尽情意绵绵,0
为大叔的医德而感到欣慰，还是存在尽心尽力工作的医生的。,今天 22:02 来自网页    ,0,来自地狱的猫N,0
祝你全家身体健康，幸福,今天 22:02 来自网页    ,0,GML平安好运,0
哈哈哈 可爱,今天 22:02 来自网页    ,0,咖啡与布朗尼,0
可可爱爱,今天 22:02 来自网页    ,0,CC的权世界,0
哈哈哈哈哈哈虽然不敢亲但是一定更爱你了呀哈哈哈哈哈哈,今天 22:02 来自网页    ,7,美少男靠北,0
善良的人,今天 22:02 来自网页    ,0,梦小小的啊,0
致敬 很棒,今天 22:02 来自网页    ,0,AXIN啊,0
少看点流量，多关注点社会正能量,今天 22:01 来自网页    ,0,WZ柠檬姐姐,0
这句“太太不再亲我了”划重点，考试要考,今天 22:01 来自网页    ,0,爱芒果的goodboy,0
对得起医生这个词,今天 22:01 来自网页    ,1,捉到一只龙允和,0
真的好有心，这样的医生如今社会很少很少了……为医德仁心的他点赞,今天 22:01 来自网页    ,0,女孩儿子的故事,0
哈哈哈哈哈哈点赞,今天 22:01 来自网页    ,0,AzureA2Z,0
好人！！！,今天 22:01 来自网页    ,1,捉到一只龙允和,0
说实话，人家就想当个普通人，老报道人家，曝光人家，会不会给别人造成压力呢？尊重一下别人不行吗？我咋觉得人家会不会是被消费了呢？,今天 22:01 来自网页    ,0,薛迪科,0
太伟大了。希望也有物质上的鼓励,今天 22:01 来自网页    ,0,志鑫Leo,0
t z s l,今天 22:01 来自网页    ,0,尽揽少女心·,0
好医生,今天 22:00 来自网页    ,0,鱼桥耕读,0
为啥啤酒不敢喝了，能不能给我个解释？颜色相同吗？,今天 22:00 来自网页    ,0,下坠Falling_,0
