comment,date,support_number,user
扬天真，我好鳋，，，又开始自夸，装有人喜欢，，，我挂出来这么久，怎么没人理，原来没有人把我当人看，，，从来没人理扬兲真，都是我自夸，装有人喜欢，我装别人不知道，我幼儿园毕业了，，，我表白高大帅哥多次，被踢飞！！！！！！！阿水把卫生巾贴 热水瓶大洞 扬天真脸上，可以漂亮到什么程度！,今天 20:36 来自网页    ,0,致画景画青致画清画景中
扬兲真，我好鳋，，，阿水卫生巾贴 热水瓶大洞 扬天真脸上，，可以漂亮到什么程度，，，虽然人人看我扬兲真是开伎院的卖婬畜牲，但发呕羊哪哪漏洞图，发下流、死亡信息，是最快乐的！！！！！！没人把我扬天真当人看，我就自夸，装有人喜欢，就是一辈子没人要，我装别人不知道，我幼儿毕业，我太鳋了！,今天 20:36 来自网页    ,0,致画景画青致画清画景中
 好可怕,今天 20:35 来自网页    ,0,我唉生态
回复 ,今天 20:35 来自网页    ,0,树树树叔叔
心思极恐,今天 20:35 来自网页    ,0,木槿花开落谁指尖
我靠  为什么是我们那里的人,今天 20:34 来自网页    ,0,鹿屿棕-
被热水瓶 呕羊哪哪 黑洞，逗笑了，，，扬兲真说，我有些成绩，我和仟洗被行业列入黑名单了，，，我捧着三矮孩，是为显本事，让高大帅哥喜欢，这对三毛孩是极大讽刺，，，又发我不懂你，我还爱你，鳋扰高大帅哥，被骂，拿宇宇挡枪！！！！！！一样仟洗，超话排第几，热艘没几个坪论，，早已不是流量。,今天 20:34 来自网页    ,0,致画景画青致画清画景中
好像东野圭吾小说里的雪穗……,今天 20:33 来自网页    ,0,秦日尧日尧
他俩的名字都挺特别…,今天 20:32 来自网页    ,0,思思sisiblog
被热水瓶 扬天真 大黑洞，逗笑了，，，我扬兲真有点成绩，怎么我和仟洗被行业列入黑名单了，我只不过发下流色情信息，，，我捧着三矮孩，是为显本事，让高大帅哥喜欢，这对三毛孩是极大讽刺，我好鳋！！！！！！！！！扬天真，我有点成绩发，我不懂你 还爱你，鳋扰高大帅哥，，，被骂，拿宇宇挡枪。,今天 20:32 来自网页    ,0,致画景画青致画清画景中
今日说法安排一下,今天 20:32 来自网页    ,0,Gapsong卓卓_
话说这种魔头还打码？,今天 20:32 来自网页    ,0,MizutaniYUI
你说她勾引有钱男的 好好相处结婚不好吗 那不又有钱又安逸 非得得小利吃大亏才开心？,今天 20:32 来自网页    ,0,HOUHOUL_
男朋友长得好挫,今天 20:32 来自网页    ,0,轻蔑卡普空
我去，这么恐怖,今天 20:30 来自网页    ,0,MizutaniYUI
扬天真，我怎么这么鳋，，，阿水把卫生巾贴 热水瓶大洞 扬天真 脸上，可以漂亮到什程度，，，没人把我当人看，没人理，但我可以装有人喜欢，别人不知道，我幼儿园毕业了，，，我向高大帅哥表白多次，被帅哥踢飞！！！！！！！！扬天真我捧三矮孩，是为显本事，让高大帅哥喜欢，对三毛孩是极大讽刺！,今天 20:30 来自网页    ,0,致画景画青致画清画景中
回复 ,今天 20:30 来自网页    ,0,Tom的微薄之力
我想知道她是怎么逃的，逃了20年都没被抓到，难道她改名换姓啦？那身份证户口怎么办？,今天 20:30 来自网页    ,2,-坠落猫-
回复 ,今天 20:30 来自网页    ,0,Tom的微薄之力
这不一样吧。。。杰克是变态，此人是劫财。,今天 20:30 来自网页    ,0,怎样养猫
 合肥？我咋不知道,今天 20:29 来自网页    ,0,昼离夜下
扬天真，我太鳋了，，，阿水把卫生巾贴 热水瓶大洞 扬天真 脸上，可以漂亮到什程度，，，扬兲真我开伎院卖霪，发呕杨哪哪 漏洞图，我好美，我要向高大帅哥表白，，，之前表白，被踢飞，高大帅哥踢我了，是喜欢吧！！！！！！！！扬天真我捧三矮孩，是为显本事，让高大帅哥喜欢，对三毛孩是极大讽刺！,今天 20:27 来自网页    ,0,致画景画青致画清画景中
回复 ,今天 20:27 来自网页    ,0,隐世的小小玩家
扬天真 坐牢了，，，别的明星、官员、老板，再大成绩，人品有问题，出轨都崩塌滚蛋，，，但我扬天真成绩好大，不工作，专发呕羊哪哪漏洞图，下流色情信息鳋扰，阿水，导尿，卫生巾，黑洞，这只是冰山一角，发这些扬兲真最快乐！！！！！！我扬天真有点成绩，公众场合，发下流色情信息，也滚蛋 坐牢！,今天 20:27 来自网页    ,0,致画景画青致画清画景中
以前在南昌好像是杀了人家一家三口 男主人的弟弟是我爸爸的同学。真的很可恨 给人家灭门了,今天 20:27 来自网页    ,2,任胸壮
扬天真，我好鳋，，，又开始自夸，装有人喜欢，，，我挂出来这么久，怎么没人理，原来没有人把我当人看，，，从来都没人理我扬兲真，都是我自夸，装有人喜欢，这是我最爱做的事，，，扬兲真我装别人不知道，我幼儿园毕业了！！！！！！！！阿水把卫生巾贴 热水瓶大洞 扬天真脸上，可以漂亮到什么程度！,今天 20:26 来自网页    ,0,致画景画青致画清画景中
那時候都沒啥子錢吧，圖啥啊,今天 20:25 来自网页    ,0,猫威威只一么那有
Reply ,今天 20:25 来自网页    ,0,-warcon-
扬天真，我好鳋，，，又开始自夸，装有人喜欢，，，我挂出来这么久，怎么没人理，原来没有人把我当人看，，，从来都没人理我扬兲真，都是我自夸，装有人喜欢，这是我最爱做的事，，，扬兲真我装别人不知道，我幼儿园毕业了！！！！！！！阿水把卫生巾贴 热水瓶大洞 扬天真脸上，可以漂亮到什么程度！,今天 20:25 来自网页    ,0,致画景画青致画清画景中
做人还是要正直，罪犯正是利用了人性的弱点。某种意义上说，被勾引的也不是啥好人。,今天 20:25 来自网页    ,0,碎月无笙_yy
奇了怪了，我这几年听到的奇怪的姓全是逃犯落网,今天 20:24 来自网页    ,0,联盟第一大妈
噢高中文科生，怪不得，你要是有父母应该为他们考虑多读读书。文科生，最基本的阅读理解都没有，有种意料之外情理之中的感觉。建议孩子你多读书,今天 20:24 来自网页    ,0,隐世的小小玩家
这两张图是一个女人吗,今天 20:23 来自网页    ,1,设置一个昵称201905
挺好，希望她这20年一直在惊恐中度过，每一天都担心被抓而东躲西藏，每一晚都有被害亡魂在梦中索命而夜不能寐，七宗命案，罪不容诛。终于被抓，也可以告慰亡灵，同时给受害者亲属些许慰藉了。,今天 20:21 来自网页    ,0,出走191110
记者问法子英：劳荣枝看上你什么了？法子英（很自信）：自己很有男人的样子 也有细腻温柔的一面,今天 20:21 来自网页    ,1,情怀少女心
法网恢恢，疏而不漏。,今天 20:21 来自网页    ,0,Gnil-a
20年 厉害了,今天 20:20 来自网页    ,0,阿玲的死微博
这个女魔头怎么越来越年轻的感觉，而且完全看不出来活在逃亡压力下,今天 20:20 来自网页    ,0,沈小饼
常州？！天哪,今天 20:19 来自网页    ,0,想做赵老师的猫
她面对镜头嘴角上翘...难不成做了嘴角上扬...,今天 20:19 来自网页    ,4,玛索提亚
怎么不说是怎么落网的？20年过去还能找到也算是奇迹了。,今天 20:19 来自网页    ,0,北方小咪
仔细一看 我还有她微信好友，去年见过。 细思极恐。。。,今天 20:19 来自网页    ,0,Juice-陈
大家看看右边这个女沙雕玩意,今天 20:18 来自网页    ,1,有态度的大侠A
我觉得她很爱法子英,今天 20:17 来自网页    ,1,情怀少女心
没有心吗？,今天 20:16 来自网页    ,0,你看有星星z
整天看见男人杀女人，终于看见个女人杀男人了。,今天 20:14 来自网页    ,2,左手理想右手爱
女魔头终于落网,今天 20:12 来自网页    ,1,不想做帝国主义羊圈里的羔羊
搞不懂她的照片都公开了，为什么抓获还要打码？,今天 20:12 来自网页    ,1,我爱自然卷卷卷
回复 ,今天 20:09 来自网页    ,0,陈铎妈咪
 我的天,今天 20:09 来自网页    ,0,小橘灯missed
 美丽的女人会吃人,今天 20:08 来自网页    ,0,非我Trust
下作娼妇，严惩，美个屁,今天 20:08 来自网页    ,0,YunlangMe
 这个女的厉害了,今天 20:08 来自网页    ,0,髙髙哟
人会老的，骗不动了。,今天 20:07 来自网页    ,0,没没没有借口
这件事就发生在我住的大院里，好在死去受害者妻子和儿子都很坚强阳光的生活着！这件事终于画上句号！,今天 20:07 来自网页    ,3,啊咯咯5
回复 ,今天 20:06 来自网页    ,8,草市街地盘
别再浪费时间了，立即死刑吧！,今天 20:05 来自网页    ,1,木子MUZI09101112
还是个老师？,今天 20:05 来自网页    ,0,菲薄w思故我存xX
真是天网恢恢疏而不漏,今天 20:05 来自网页    ,0,胖考拉76679
补了一下震惊全国的事件…吓死了，两个人杀人如麻,今天 20:05 来自网页    ,0,SagittariusChang
这两个人的名字都好奇怪,今天 20:05 来自网页    ,1,我真的蛮年轻
想看纪录片！！,今天 20:05 来自网页    ,0,学好和弦什么难都不怕
啊？上的啥班啊？说来听听,今天 20:03 来自网页    ,0,草市街地盘
太狠了！！没有人性！！！小木匠好可怜！！！,今天 20:02 来自网页    ,0,谁家图图呀
这个案件一直跟着，看到名字马上点进来了，不知不觉居然20年啦,今天 20:01 来自网页    ,0,般若星球人
回复 ,今天 19:59 来自网页    ,0,草市街地盘
男的如果自爱会被勾引？还是自己该。（骂我的去女受害者新闻下先骂男人类似言论截图给我。）,今天 19:58 来自网页    ,0,嗯都要下地狱
这女的无情啊！,今天 19:58 来自网页    ,0,我爱小姜GG
 红蜘蛛的原型抓住了,今天 19:58 来自网页    ,0,运动和姨妈一样重要
