comment,date,support_number,user,hateful
我好酸,6分钟前 来自网页    ,0,不按套理出的99溜,0
选不上的,6分钟前 来自网页    ,0,薛腾飞飞飞,0
减肥课我可以！！,6分钟前 来自网页    ,0,一只自在如风的猫,0
 上幸福婚姻课去,6分钟前 来自网页    ,0,小嗝嗝王,0
选修课抢到了高尔夫,6分钟前 来自网页    ,0,无限次重复博弈丶HSI,0
果然都是别人家的,6分钟前 来自网页    ,0,橘月九,0
但其实有的同学是就算自己学校有这些课，他也不愿意去，没有他又嫌学校没有,6分钟前 来自网页    ,1,-差不多冬至-,0
 终于有一天，我们也成为了“别人家的学校”,6分钟前 来自网页    ,0,不考过CPA誓不改名,0
秸秆画,7分钟前 来自网页    ,0,佩奇她婆,0
想想我学校以前开了个维秘选修课，天天上课前都看一场维秘走秀,7分钟前 来自网页    ,0,不愿动的胖子,0
我们这里都是养蚕的然后学校有一个桑蚕养殖专业,7分钟前 来自网页    ,0,木薯妹妹-,0
别人家的学校，酸了！想想我这所学校呵呵哒,8分钟前 来自网页    ,0,wbswzhytnk,0
我们学校选修课有茶道，上课老师除了讲知识，就是给我们泡茶,8分钟前 来自网页    ,0,浅夏诗韵夏微凉,0
我记得浙大也有帆船课吧。以前听宣讲的学姐说的，羡慕极了,9分钟前 来自网页    ,0,RainerSunshine,0
我们学校有一门选修叫桥牌，听说很厉害,9分钟前 来自网页    ,0,是琳的啊,0
呜呜呜中南大学学生报到,9分钟前 来自网页    ,0,左家垅糊涂涂,0
哇哇哇，喜欢名侦探柯南的那个，🆒！！！！,10分钟前 来自网页    ,0,逆光kingdom,0
别人家的学校，羡慕了，再看看我们学校连一节选修课都没有,10分钟前 来自网页    ,0,晴朗亦是你,0
这些课能进入中小学吗？这些培养兴趣的课程从义务教育开始是不是会更好呀？,10分钟前 来自网页    ,0,BRZP_X,0
别人家的,11分钟前 来自网页    ,0,初心-jesamine,0
我们学校的性与健康  大学四年从来没抢到过,12分钟前 来自网页    ,0,你说我快不快乐l0,0
我们学校有使用美容化学,12分钟前 来自网页    ,0,TANGxxxue,0
中山大学：哈利波特与遗传学、桥牌课,12分钟前 来自网页    ,0,世界第396帅,0
为什么我们学校就只有各种水课和不水的课,12分钟前 来自网页    ,0,不加糖的泪痣超好看,0
想起了我们学校的高尔夫选修课,12分钟前 来自网页    ,0,PX-YS,0
西政摩托车驾驶,12分钟前 来自网页    ,0,向西飞鸟,0
哈哈哈哈哈那我们学校七比一才能选上的大性课应该也算别人家的选修课吧,13分钟前 来自网页    ,0,留言无效,0
慕了，我就指望老年大学吧,14分钟前 来自网页    ,0,蒲草猫儿,0
丢,14分钟前 来自网页    ,0,lilikZE3,0
我们有桥牌课...,15分钟前 来自网页    ,0,秦淮随波,0
马术和潜水课真是羡慕了,15分钟前 来自网页    ,0,柠檬夹心饼干棒,0
这抢课又是一场腥风血雨,15分钟前 来自网页    ,0,我来都来了,0
我们下周去滑雪,15分钟前 来自网页    ,0,迎--賰--,0
我真酸了,15分钟前 来自网页    ,0,做你单车后座的女孩,0
好喜欢这个家乡话给小猪佩奇配音的方言课,15分钟前 来自网页    ,0,不加糖的泪痣超好看,0
哈哈哈就是我们学校～,15分钟前 来自网页    ,0,长安君1688,0
 我们学校终于成了 别人的大学,15分钟前 来自网页    ,0,呀呀呀yiyiyi,0
喜欢那个减肥课！感觉我修的校选课也挺好的，心理学、陶艺课、PS课,15分钟前 来自网页    ,0,酱jam,0
大学的选修课没啥意思，但我高中选修课很有趣，我选过篆刻我同桌选过制器，结果期末考的时候就看见我在哪疯狂的刻石头我同桌疯狂的锯木头，因为我期末考试要给自己刻章同桌要给鸟做木头房子,16分钟前 来自网页    ,0,臻臻黛眉,0
我们学校也有哈哈哈 上完就发烧了,16分钟前 来自网页    ,1,Fossette_8,0
我记得我们学校开过太极拳选修课,16分钟前 来自网页    ,0,白马非马yyx,0
 看看咱学校,16分钟前 来自网页    ,0,呀呀呀yiyiyi,0
我还以为 最后还有个大学时光荒废课,17分钟前 来自网页    ,1,是轻松熊吗3828,0
我觉得我们武汉体育学院的斯篮搏选修可以上,17分钟前 来自网页    ,0,黎明之前198109,0
哈哈哈哈我厦上人民日报了,17分钟前 来自网页    ,0,兜兜熊熊鱼,0
慕了慕了,17分钟前 来自网页    ,0,不加糖的泪痣超好看,0
潜水潜水,17分钟前 来自网页    ,0,可爱懂事的大脸粥,0
我们那时候只有高尔夫和爬树课，现在又有帆船和潜水课了,17分钟前 来自网页    ,0,Eric_KKang,0
别人家的大学也是别人努力拼搏了三年考上的💪,18分钟前 来自网页    ,0,蝶舞沧海梦之谷,0
是我家的学校,18分钟前 来自网页    ,0,点啊点eB,0
我们学校有咏春课和龙舟课呀,18分钟前 来自网页    ,0,不问mio,0
 宝贝 你打的鼓吗 哈哈哈哈,18分钟前 来自网页    ,0,xhhdz,0
我们学校系统抽签,18分钟前 来自网页    ,0,#NAME?,0
小猪佩奇配音课一定好好玩,18分钟前 来自网页    ,0,小渝儿哒跟班儿,0
我选马术课！,19分钟前 来自网页    ,0,火锅里的苏打水,0
我们天天机房还多听多看呢头都快秃了,19分钟前 来自网页    ,0,李恩休,0
骂骂咧咧的退出去,20分钟前 来自网页    ,0,易安新粉,0
挺好的,21分钟前 来自网页    ,0,一笼小星星,0
大学选修课,22分钟前 来自网页    ,0,Smilewater123,0
看着多好玩的课，快考试了都会变成噩梦,22分钟前 来自网页    ,1,楚亦然-,0
我的选修课学分已经修满了，再选就得交钱了,22分钟前 来自网页    ,0,一岁一枯荣49698,0
内蒙古科技大学每年冬天有滑冰课,22分钟前 来自网页    ,0,sunshine-仰,0
建议全上慕课,23分钟前 来自网页    ,0,薯条我没感情,0
厦大的爬树课 高尔夫 我都没抢到过,23分钟前 来自网页    ,0,夏小又又又变美了,0
红酒品鉴,23分钟前 来自网页    ,0,甜甜的ccsj,0
我大学选的网球和跆拳道都超喜欢！！！,24分钟前 来自网页    ,0,Magi小卢,0
好羡慕别人家的学校,24分钟前 来自网页    ,0,用户weareoneexo,0
我的选修课都是木雕，陶艺，bjd，雕塑，扎染这类的，我也想要游泳课,24分钟前 来自网页    ,0,Ruru_一个肉,0
很好的趋势，这又说明了一二线城市的好处,25分钟前 来自网页    ,0,京京呐2018,0
我想学做美食。。哈哈,25分钟前 来自网页    ,0,半夏-阳光里,0
羡慕了,26分钟前 来自网页    ,1,路过星河与大海,0
我们高中也有帆船选修课来着 在隔壁玄武湖上课 其实还有好多好玩的比如木工花艺射箭之类的 可惜我当年一个都没选,26分钟前 来自网页    ,1,关爱少女脑洞过大-,0
 我们有击剑高尔夫的还有粤语课,26分钟前 来自网页    ,1,六元的小柴犬,0
我们！我们学校有化妆素质教育课！！！,26分钟前 来自网页    ,1,小生一介过客,0
不是我的学校,27分钟前 来自网页    ,0,芝士和小肉丸子,0
大一兴致满满报了个国际贸易地理，想去学东西，然后每周有作业，做调查问卷等等，两周外出进行一次实践调查，做调查文档。一个学期下来给了我65分？？？？？然后别的课，可去可不去，去就看电影，期末交3000字论文就给90分。是逼我划水啊这是,27分钟前 来自网页    ,2,cjp9523,0
大学体育课是高尔夫,27分钟前 来自网页    ,0,KasinLi,0
我们有摩托车驾驶课，不输的,27分钟前 来自网页    ,1,FFl5,0
你们那儿天天事情可多了,28分钟前 来自网页    ,0,澍澍数大树,0
羡慕了,28分钟前 来自网页    ,0,遇见年轻的老人家-我呀,0
地方课程,28分钟前 来自网页    ,0,刺猬小小了,0
我们有中式面点工艺、北京味道、儿童趣味彩泥,28分钟前 来自网页    ,0,Yuri传奇1,0
我们有高尔夫课⛳️。。。,29分钟前 来自网页    ,0,-Troya-,0
我们有龙舟,29分钟前 来自网页    ,0,野猿新之助乄,0
离我们最近的太原工业～中北,29分钟前 来自网页    ,0,茉筱71028,0
我们有滑雪选修,29分钟前 来自网页    ,0,亲圪蛋i,0
有意思的选修课抢得到吗(◐‿◑)﻿,29分钟前 来自网页    ,0,#NAME?,0
哇哦 我也想上帆船课,29分钟前 来自网页    ,0,杨希芮,0
别人家的学校,29分钟前 来自网页    ,0,卷卷土豆_片,0
泡菜课我可以,29分钟前 来自网页    ,0,向右拐别回头,0
(⊙o⊙)哇,29分钟前 来自网页    ,0,橘雪碧,0
还真是别人家的学校,30分钟前 来自网页    ,0,美好的silent,0
我想学减肥课啊！！！,30分钟前 来自网页    ,0,暴躁且话多耶,0
我觉得我们学校的无人机驾驶课挺好的👌,31分钟前 来自网页    ,0,我就要叫狂野男孩,0
 卧槽 我们学校有减肥选修课我就去了🙉,31分钟前 来自网页    ,0,南方三,0
这就体现了名校的质量,31分钟前 来自网页    ,1,zhangyifan的微博,0
我们学校选修课，呵呵，根本不按学生意愿开课，报的课全给我调了，一个也不是我想选的，而且全是坐着听老师讲药物医学知识的课，没有跟专业不相关的，都是坐着听课讲PPT,31分钟前 来自网页    ,0,守护吴亦凡的FLY天使,0
突然很想上课,32分钟前 来自网页    ,0,百年老字号信远斋,0
建议大学开设厨艺为必修课程，不要求做得那么专业能吃就行，尼玛大学女生毕业出来没几个会做饭的。,32分钟前 来自网页    ,0,穿越的喵,0
我们学校教算卦,32分钟前 来自网页    ,0,大咖喱甜不辣,0
别羡慕了，说的好像每个人都认真上自己学校的选修课了似的，其实自己学校也有很多有趣的选修课。每次选课都是打听那个老师点名次数少，期末给的分数高，根本不在乎那门课是什么。去了选修课写其他作玩手机。,33分钟前 来自网页    ,0,彩色羽翼1,0
咱的学校全都没有就对了,33分钟前 来自网页    ,0,喜欢的人今天回我了吗,0
公益劳动课，一学分一百块钱，大冬天扫树叶子,33分钟前 来自网页    ,0,嗨喽二毛,0
emmmm，学柔韧度的那个为什么都是男孩纸,33分钟前 来自网页    ,1,谭雨璐,0
大二选修了射箭课…挺好玩的上瘾重点是不用考800m,34分钟前 来自网页    ,0,流星之绊nino,0
中华传统射艺，是真的每节课都在射箭……坑爹的是放在冬天的室外上,35分钟前 来自网页    ,0,红豆相思亦毒,0
害，网课有啥用呢？学生普遍都没啥兴趣，就为了几个学分，浪费时间,35分钟前 来自网页    ,0,凌北寒-wyb,0
我们有桥牌选修课，打牌...平时作业打牌，不打牌没学分，强制打牌,35分钟前 来自网页    ,0,想剪短发的肉肉脸,0
还有高尔夫呢,35分钟前 来自网页    ,0,LC170812,0
海洋大学有游艇驾驶课，学完能拿驾照（,36分钟前 来自网页    ,2,-sabrinaaa-,0
马术课实名羡慕,36分钟前 来自网页    ,0,最后的30天啊啊,0
果然是别人家的,37分钟前 来自网页    ,0,雨落89464,0
爱情心理学,37分钟前 来自网页    ,0,精彩阿龙哦,0
酸了,38分钟前 来自网页    ,0,羊Coco吖,0
我就是从南京信息工程大学毕业的，当时怎么没有选修课腰鼓课呢？,37分钟前 来自网页    ,0,惠美最美惠美最美,0
羡慕,38分钟前 来自网页    ,0,aoxii_,0
竟然有我们家的，哈哈哈哈，再也不是别人家的了。但是我没赶上好时候,39分钟前 来自网页    ,0,魑魅魍魉v1,0
我最喜欢的微生物发酵技术，老师还带我们参观养乐多工厂。就是很酷。,40分钟前 来自网页    ,0,ailitest,0
我们学校的高尔夫,40分钟前 来自网页    ,0,WANGKO-A,0
中北的幸福婚姻最实用,40分钟前 来自网页    ,0,一杯清茶_奋斗,0
电竞课和调酒课了解一下～,40分钟前 来自网页    ,0,只舟片语777,0
我在天津上学 有相声课,40分钟前 来自网页    ,1,呛口草莓,0
柯南那个好想上,41分钟前 来自网页    ,0,吴山橘祝朱一龙0416生日快乐,0
哈哈哈哈哈哈柯南上次还抢到了，但听说事好多，打分好复杂退了哈哈哈哈哈哈,41分钟前 来自网页    ,0,看东宫时是一只土拨鼠,0
我们学校有舞龙课,41分钟前 来自网页    ,0,勿漫金山,0
浙江工地馒头大学？,41分钟前 来自网页    ,0,October小怪兽,0
居然有我中南,41分钟前 来自网页    ,1,TabSang-,0
别人家的选修课,42分钟前 来自网页    ,0,筱以柔Xini,0
别人家的学校,42分钟前 来自网页    ,0,橘色的星星-,0
我是一颗柠檬,42分钟前 来自网页    ,0,想变成锦鲤诶,0
我记得他们还有爬树的课,42分钟前 来自网页    ,0,莫西BUNNY,0
羡慕,43分钟前 来自网页    ,0,不动如山46947,0
主要要有开设这个课的资格呀,44分钟前 来自网页    ,0,叫我根号贰,0
抢课的时候看到学校里有个金瓶梅鉴赏课,44分钟前 来自网页    ,0,wink全给你,0
真是别人家的选修课,44分钟前 来自网页    ,0,我愿心随风止,0
阮老师的方言课超赞,44分钟前 来自网页    ,0,你穿什么毛衣跟我有毛关系,0
 你看！用家乡话给小猪佩奇配音,45分钟前 来自网页    ,0,渊渊我心,0
羡慕！,45分钟前 来自网页    ,0,陈叶子887788,0
我酸了,46分钟前 来自网页    ,0,今天也要开心哟哟_,0
我们学校的传统射艺，选了四年都没选到,46分钟前 来自网页    ,0,当然爱你啊,0
我们学校有奇妙的高分子世界,46分钟前 来自网页    ,0,henrikholm_,0
我们的选修课，性医学,47分钟前 来自网页    ,0,长肉肉哟,0
上啥选修课，选个网课找人代刷，然后在宿舍打游戏他不香吗,47分钟前 来自网页    ,0,西贝希氵告,0
�� 了,47分钟前 来自网页    ,0,云菱_Lonely,0
我们滑冰啊,47分钟前 来自网页    ,0,_心動39次,0
我上过陶艺课，各种艺术赏析课，我们学校的选修还有教打桥牌的,48分钟前 来自网页    ,0,贱喵喵-,0
果然是别人家的课,48分钟前 来自网页    ,0,酱香鸡腿腿,0
羡慕,49分钟前 来自网页    ,0,守护红星,0
我们有京剧课！,49分钟前 来自网页    ,0,我想要两颗西柚唔,0
我们有如何养鹅这个选修,49分钟前 来自网页    ,0,Zmy41,0
建筑中的风水文化 学打桥牌,49分钟前 来自网页    ,0,钟爱猪肘子,0
超级棒！我们学校是不是也能安排一下咧,49分钟前 来自网页    ,0,施点点11,0
想起来之前大一选过的葡萄酒品鉴和调酒课,50分钟前 来自网页    ,0,爱吃烤肉的六哥哥,0
东北学校啥时候能推出冬泳课程,50分钟前 来自网页    ,0,我很坚强ww,0
我们学校有化妆课,50分钟前 来自网页    ,0,张小杰的小小仙女,0
太极拳,50分钟前 来自网页    ,1,包子xnm,0
视频中马术、潜水、美食课是名副其实的神仙课~~,50分钟前 来自网页    ,0,月移花影入书帘,0
别人家的学校,50分钟前 来自网页    ,0,和学习谈一场不分手的恋爱,0
身为浙工商的孩子，为什么不知道制作冰淇淋和月饼,50分钟前 来自网页    ,0,你还是那个少年啊,0
别人家系列,51分钟前 来自网页    ,0,Q·J木西,0
我们练气功八段锦……,52分钟前 来自网页    ,0,胡怡易,0
我们的的游泳和溜冰,52分钟前 来自网页    ,0,九库洋芋饼ID,0
我们学校有赛鸽学，嗯，就是比赛鸽子🐦 🐦,52分钟前 来自网页    ,0,冷冰冰的_小栗子,0
慕了,52分钟前 来自网页    ,0,大禹宝贝是天使吖,0
羡慕别人家的学校,52分钟前 来自网页    ,0,颖逸灬凡,0
很好啊，我去花钱考ow都几千块，学校教潜水课又便宜又有意思,53分钟前 来自网页    ,0,呵呵这不可能,0
撸管课更有趣，为什么没学校开展,53分钟前 来自网页    ,0,京沪津渝,0
我们学校有门选修课叫宝石鉴定,53分钟前 来自网页    ,0,今夕何夕_志华,0
我当年选到针灸科和拔火罐选修课已经兴奋不已，毕竟我不是医学生，对我来说这门课还是很有趣的,53分钟前 来自网页    ,2,行云流水织梦映,0
古琴选修,54分钟前 来自网页    ,0,拿着羊角包的文科生,0
复旦的选修课还是蛮有意思的，光体育课我记得就有好多页，还有少林烧火棍，选了木兰扇木兰拳都很不错。当年还有同性恋研究。自己选了营养与健康，艺人哲学，电影艺术都很有意思,54分钟前 来自网页    ,1,2018那个七夕,0
我本科学校有一门选修课是划竹筏,54分钟前 来自网页    ,0,不再卑微777,0
我们学校的合唱指挥课在音乐剧院里面上的,55分钟前 来自网页    ,0,一个问号ovo,0
咳……真是别人家的啊！自己家的…都是些什么~稍微能激起兴趣的一两门，就要拼网速。剩下一堆，大家都不想要的，听天由命。 都怪当初不认真，不努力，不可爱。~,55分钟前 来自网页    ,0,椿去湫来Andy,0
恋爱婚姻家庭，没抢上过,55分钟前 来自网页    ,0,陌黎leo,0
我的妈呀，酸的不行了！,55分钟前 来自网页    ,0,Soelin_,0
 宁看看,56分钟前 来自网页    ,0,Gezelligheid0324,0
忘了说 我们学校有高尔夫课⛳️,56分钟前 来自网页    ,0,艳琴_w,0
大三选修课选到的是怎么识别布料和插花，还有围棋，不过围棋课老师一直带着我们看动漫“棋魂”，根据动漫教围棋，也还挺有效的,56分钟前 来自网页    ,0,是你笑颜时小皱纹的陈,0
减肥课 我需要！！！,56分钟前 来自网页    ,0,福娃馨馨,0
好巧！！！,56分钟前 来自网页    ,0,米斯张Katy,0
急救常识课！,56分钟前 来自网页    ,0,gakki_wqq,0
大家最想上什么选修课呢？,56分钟前 来自网页    ,0,青稞小情书,0
 上次我们还看见,56分钟前 来自网页    ,0,NYchob,0
我们学校的泰语课很难抢，因为有趣的课太少,56分钟前 来自网页    ,0,商陆L,0
我觉得这个减肥课和美食课不错…,56分钟前 来自网页    ,0,七奇啊,0
我们学校的墓葬课 哈哈哈哈哈,56分钟前 来自网页    ,0,无糖口香糖篮球少女,0
奢侈品管理,56分钟前 来自网页    ,0,ROSEMARY海洋之露,0
大学生真实反映：是不是这个老师给分好不点名？,56分钟前 来自网页    ,0,考研和ssm我都想要,0
别人家的都是好的🙃,57分钟前 来自网页    ,1,KUN-空城,0
��当年的柯南与化学，老师还组织群里相亲,57分钟前 来自网页    ,0,Quest小野人,0
我缺的是好课吗 我缺的是好学校,57分钟前 来自网页    ,1,偏差的小号,0
居然有我们淮阴工学院,57分钟前 来自网页    ,0,BoomMiFa,0
我们选修课 全是专业课,58分钟前 来自网页    ,0,多吃点糖哦,0
怕是读了假大学，羡慕了,58分钟前 来自网页    ,0,梦屋蛋糕店,0
帆船，游艇驾驶，击剑，剑。我都没上过,58分钟前 来自网页    ,0,名字什么的真不好取啊,0
慕了,58分钟前 来自网页    ,0,#NAME?,0
洽柠檬,58分钟前 来自网页    ,0,夜瑾-,0
我想起我们学校的传统射箭,58分钟前 来自网页    ,0,赠饮千秋,0
好羡慕,58分钟前 来自网页    ,0,飞光不度,0
真羡慕,今天 11:35 来自网页    ,0,loneyCqq,0
喜欢武大厦大,今天 11:35 来自网页    ,0,丹宁执着教会我,0
我们学校  英语选修课,今天 11:35 来自网页    ,0,小丁同学总是在发热,0
我们学校之前有葡萄酒课，特别好,今天 11:35 来自网页    ,0,东晓欣dxx,0
突然发现这学期没有选修课,今天 11:34 来自网页    ,0,清酒想要做自己,0
我们还有攀岩课,今天 11:34 来自网页    ,0,归来是月,0
哈哈哈，体育腰鼓,今天 11:33 来自网页    ,1,易只Milu的奶烊,0
又是别人的学校,今天 11:33 来自网页    ,0,一之独花暗自香,0
太原工业大学有马术课？,今天 11:33 来自网页    ,0,罗景丹_,0
我倒是想啊,今天 11:33 来自网页    ,0,就喜欢谷主,0
毛线编织,今天 11:32 来自网页    ,1,阿喂微微,0
我都想学一遍,今天 11:32 来自网页    ,0,皮筠雅琴Mirror,0
我的大学专业就是食品加工,今天 11:32 来自网页    ,0,当朋友问你关于我也,0
都是别人家的学校,今天 11:32 来自网页    ,0,YS___sss,0
 给小猪佩奇配音课哈哈,今天 11:32 来自网页    ,0,胖阿虎鸭,0
太原工业大学?,今天 11:31 来自网页    ,0,特立独行的独行,0
潜水？！唉别人家的选修课,今天 11:31 来自网页    ,0,830之后惠进羽,0
 那个柯南！那个课！我们学校要是有我第一个报名！,今天 11:31 来自网页    ,1,GRL格乐乐_,0
 啊啊啊啊啊我酸酸酸酸酸酸酸酸了,今天 11:31 来自网页    ,1,改掉这个ID,0
别人家的学校从不让我失望,今天 11:31 来自网页    ,0,娜莫LN,0
延安大学的，体育选修课安塞腰鼓是历来传统。,今天 11:30 来自网页    ,0,介瓷-,0
我的好课在哪里？？？,今天 11:30 来自网页    ,0,风也温柔耶,0
我们有宝石课 抢疯了都,今天 11:30 来自网页    ,0,树落山几一,0
中南我慕了,今天 11:30 来自网页    ,0,RDJ3000,0
这些有的课不就是官方说的水课吗，还能存在多久呢,今天 11:30 来自网页    ,0,攒钱买胶带,0
我们有桥牌课,今天 11:30 来自网页    ,0,青梅果子酱,0
提名女生的美丽课堂,今天 11:30 来自网页    ,0,花倾九酒,0
别人家…我去，这三个字，真的wc！我忍！！ ,今天 11:29 来自网页    ,0,w王温柔丶,0
我只想暴瘦，暴富。,今天 11:29 来自网页    ,0,赞未来教育,0
宠物狗的疾病预防,今天 11:29 来自网页    ,0,空军芒果芝士圆,0
我们学校的爱情心理学,今天 11:29 来自网页    ,0,Adjani07,0
确实是别人家的，羡慕,今天 11:29 来自网页    ,0,Aries_Sun_91,0
我们的选修课，赵国史，创业决策，高等数学提高。物理化学，普通生物学,今天 11:29 来自网页    ,0,AyrannnZ,0
我去台中交换的时候，学校里开设了轻艇课，攀岩课，击剑，游泳之类的课，最后轻艇课是去日月潭期末考试的,今天 11:28 来自网页    ,0,DesonAuYeung,0
中文系的我，学了电焊哟,今天 11:28 来自网页    ,0,KIKEY丶悦悦,0
这些课一般抢不到,今天 11:28 来自网页    ,0,小左要学习了,0
看到中北！,今天 11:28 来自网页    ,0,蜘蛛yang,0
 挖槽减肥那个课,今天 11:28 来自网页    ,0,小肥鸡啊大肥猪啊,0
都是别人家的学校，我上一个插花课，还是纯理论的,今天 11:28 来自网页    ,0,云上的的阿咩吖_km,0
嘤我都不喜欢,今天 11:28 来自网页    ,0,张王一宝,0
我们学校选修课  魔法世界的经济学？！(好像是这个  但是魔法世界绝对没错),今天 11:28 来自网页    ,0,你要一起去看雪吗,0
。。。认识蘑菇。。。,今天 11:28 来自网页    ,0,给我一个辣椒,0
想学名侦探柯南那个！还有健身那个！,今天 11:28 来自网页    ,0,choker兔今天补款了吗,0
 居然有闽南语课，你满分了,今天 11:27 来自网页    ,0,花生男孩爱鸭脖yooha,0
上了个假大学,今天 11:27 来自网页    ,0,王义超同学,0
泥人张 第六代传人亲自授课！,今天 11:27 来自网页    ,0,朝着未来冲鸭,0
周易文化,今天 11:27 来自网页    ,0,OndineK,0
帆船选修我们学校也有啊,今天 11:27 来自网页    ,0,丶Dest,0
想起大三选修的饮品制作，以为是去学学做奶茶啥的，结果是大家轮流抱着洋酒瓶认识酒，再挑几个人品一品,今天 11:27 来自网页    ,0,有耳朵的陈呀,0
别人的学校,今天 11:26 来自网页    ,0,Aragons,0
我想知道减肥课怎么算成绩，是看看每个人减了多少斤吗,今天 11:26 来自网页    ,1,翛瑻,0
我们学校有陶艺课,今天 11:26 来自网页    ,1,-阵陈-,0
我们大学怎么没有,今天 11:26 来自网页    ,0,Shantah,0
太爽了吧,今天 11:25 来自网页    ,0,马什么Y,0
看到词条就想谁能和我厦比，后来一细看，果真是我厦～,今天 11:25 来自网页    ,0,Butterfly哈哈哈哈哈,0
马术是真的慕了,今天 11:24 来自网页    ,0,距离贱贱贱贱贱越来越远,0
刚上海大的时候就听说有小提琴选修课,今天 11:24 来自网页    ,0,璇小幺,0
我们不配，我们只有网上的选修课,今天 11:24 来自网页    ,0,Phyhuff,0
柔道！,今天 11:24 来自网页    ,0,存在感ee,0
气死我了气死我了气死我了气死我了气死我了气死我了气死我了气死我了气死我了气死我了气死我了气死我了,今天 11:23 来自网页    ,0,GloryerLem杰,0
竟然没有恋爱课,今天 11:23 来自网页    ,0,萝北县志,0
好嗨哟,今天 11:23 来自网页    ,0,平安重庆,0
真羡慕，我当时选修的是英雄联盟和穿越火线竞技课。。,今天 11:23 来自网页    ,0,污力吐槽菌,0
我的学校什么时候才能成为别人家的学校,今天 11:23 来自网页    ,1,一口木登,0
别人家的学校🏫,今天 11:22 来自网页    ,0,慧君680,0
南京大学的《男性生殖与健康》公选课不配拥有姓名吗？,今天 11:22 来自网页    ,0,烦乱世界中的一平静之地,0
哈工大高山滑雪课应该拥有姓名,今天 11:21 来自网页    ,25,环游的行星怎么才能拥有你,0
我们家选修课都是看视频度过,今天 11:21 来自网页    ,0,123暴风雪321,0
滑雪🎿,今天 11:21 来自网页    ,0,小奶绿还没加布丁,0
小猪佩奇那个是武大的,今天 11:21 来自网页    ,0,珞珈黄小鱼,0
大一打了一年太极,今天 11:21 来自网页    ,0,喽利lilili,0
搓火球的大法师！！！！我想上这个课！,今天 11:21 来自网页    ,0,独角兽的独角仙儿,0
都是别人家的学校,今天 11:21 来自网页    ,0,疯人adivon,0
爱情伦理课,今天 11:20 来自网页    ,0,徐锦鲤降妖,0
  怪不得你现在奇奇怪怪的,今天 11:19 来自网页    ,0,多喝开水叭,0
女生穿搭技巧、女性修养与家政,今天 11:18 来自网页    ,0,渣浪你会封锤子号,0
羡慕,今天 11:17 来自网页    ,0,天天都在为神仙爱情流泪,0
首先，你的专业课程得少,今天 11:16 来自网页    ,0,聪明的小笨6868,0
羡慕,今天 11:15 来自网页    ,0,晨默小小-,0
我们学校的潜水课太难抢了。。。。,今天 11:15 来自网页    ,0,爱彪彪彪学长1,0
减肥课！！！,今天 11:15 来自网页    ,0,无糖菠萝变咖啡6,0
羡慕了,今天 11:14 来自网页    ,0,楠怣81346,0
学校有种蘑菇的课，菌栽培,今天 11:13 来自网页    ,0,沐沐妗心,0
我复旦2000:30的课emmm,今天 11:13 来自网页    ,0,嘉嘉小可爱么么哒,0
