comment,date,support_number,user
谁不想有个家，那些评论这只狗该杀的网友，你们嘴上积点德吧,今天 19:10 来自网页    ,1,疯狂的小蹦曾
我觉得宿管做得对。这样是对学生安全负责。在流浪狗有潜在攻击学生的危险的时候，他挺身而出，很不容易。,今天 19:09 来自网页    ,1,战忽局南方战区
高空抛物 牢底坐穿,今天 19:09 来自网页    ,0,Jmeu6
这死法真惨！,今天 19:09 来自网页    ,0,小糯糯糯米_66
带走！然后呢？！高空坠物不判刑吗？！,今天 19:09 来自网页    ,0,Jasper纳西
去世？我的天啊,今天 19:08 来自网页    ,0,王W浩H正Z
四楼不算高空抛物吧，现在警察特么🐶去世也要负责，真服了,今天 19:07 来自网页    ,0,王洪宇why
高空抛物，万一砸了人，恐怕被砸的也要骨折甚至被砸死。,今天 19:07 来自网页    ,0,有柠檬奶茶吗
前两天小女孩被狗咬死，可没见这么多爱狗人士义愤填膺。,今天 19:06 来自网页    ,2,只转不发言
关键是狗哪来的，建议爱狗人士遗弃狗入刑就不会有流浪狗了,今天 19:05 来自网页    ,1,懒得起名字1111
起诉，以危险方式危害公共安全罪，掉下去砸到人咋办，这危害性不是一般大,今天 19:05 来自网页    ,0,小机灵鬼QQ
我的天啊！！,今天 19:05 来自网页    ,0,小鸟游布丁
故意损坏财物罪,今天 19:04 来自网页    ,0,做梦没想到
我敲。。。。,今天 19:03 来自网页    ,0,远坂凛永远爱我
中国这些低等人口也可以杀了,今天 19:03 来自网页    ,1,_老鼠爱上猫_
爱狗人士与不爱狗人士说话特色鲜明,今天 19:02 来自网页    ,0,北极风83977
浪费了。。。,今天 19:01 来自网页    ,1,累布朗-韦斯特
其实流浪狗的罪魁祸首也是我们人类自己，为何让流浪狗买单？这种方式真的不妥。,今天 19:01 来自网页    ,0,王大胆阿呆
高空抛物,今天 19:01 来自网页    ,0,还我AM诶
去世,今天 19:00 来自网页    ,0,小文一鸣
高空抛物入刑1年,今天 19:00 来自网页    ,0,吉鲁Giroud
人性，是生而为人的标配，可惜她没有。,今天 19:00 来自网页    ,1,重庆九龙坡法院
爱狗🐶人士，哈哈,今天 18:59 来自网页    ,0,海贼船票
那句卧槽，已经不是感叹了，，，，,今天 18:59 来自网页    ,0,棠花如尘
狗应该有恐高症吧？,今天 18:59 来自网页    ,0,树陈
高空抛物做错了，处理🐶的方式错了！但张口闭口生命平等对待的，我寻思苍蝇蚊子也是生命啊！,今天 18:59 来自网页    ,0,我们的恨丶
流浪狗人人都有责任处理，方法要注意,今天 18:59 来自网页    ,1,一杆不倒的枪
可以把宿管也从四楼扔下去看看,今天 18:58 来自网页    ,0,_老鼠爱上猫_
放走不行吗，杀生又害人，还好没人被砸到。缺德。,今天 18:58 来自网页    ,0,天镜water
回复 ,今天 18:56 来自网页    ,3,山川先生的熬夜记录
什么人都能当宿管了？？？,今天 18:56 来自网页    ,0,min三寸日光
高空抛物＝危害公共安全罪,今天 18:55 来自网页    ,0,Sing-siu-chan
你的命也没有比这只狗的命更值钱啊,今天 18:55 来自网页    ,1,jeongion
你的命也没有比这只狗的命更值钱啊,今天 18:55 来自网页    ,1,jeongion
为什么总有人对流浪动物抱有这么大的仇恨呢。。。。本来就是人和动物共存的世界，哪个城市没有动物呢，以前还能看到什么黄鼠狼啊青蛙啊乱七八糟的，现在也一点点没有了，很开心很自傲么,今天 18:54 来自网页    ,2,Riiii阿糕
去世？你们这样好么？,今天 18:54 来自网页    ,0,毒木
我想这样摔它试试,今天 18:52 来自网页    ,2,徽虎子
高空抛物应该指控危害公共安全罪,今天 18:51 来自网页    ,0,Sing-siu-chan
应该把这个管理员推下去！让她自己尝试一下,今天 18:51 来自网页    ,1,我单纯的决心
狗命重要，还是宿舍学生的人命重要？,今天 18:50 来自网页    ,2,星际浪子_光与影
漠视生命，太可怕了。,今天 18:50 来自网页    ,0,LEE小葱幸会
希望学校啊能做点人做的事情，不要处理养狗的学生，学生是出于善良的心，把流浪狗收养。,今天 18:50 来自网页    ,0,我单纯的决心
太残忍了,今天 18:48 来自网页    ,0,是晚秋的日常啊
"这是哪门子宿管??竟然作出如此残忍,毫无人性的行为,我简直不敢相信自己的眼睛...愿狗狗在天堂安息",今天 18:48 来自网页    ,0,PermaLove
评论很多仇狗癌，不知道什么叫尊重生命,今天 18:48 来自网页    ,0,亿万果
流浪狗确实得管控，被其咬一口比家犬毒性更大，因为没打疫苗，但是这个手段太残忍了，一般都是逮住装笼子里，交辖区派出所就可以了，不至于给摔死,今天 18:46 来自网页    ,0,这小子真帅30
这宿管也是个傻子，杀流浪狗没事，问题是高空抛物的罪名就大了。从四楼抛几十斤的物体下去，要是砸到人就等着进去吃免费饭了,今天 18:45 来自网页    ,0,0度0分0秒
咬了学生就不吵吵了。,今天 18:45 来自网页    ,0,青衫子弟
禽兽，高空抛物+杀生=双罪并罚！！,今天 18:45 来自网页    ,0,琅琊榜首张大仙
建议一命抵一命,今天 18:44 来自网页    ,0,Shameful_fish
可能宿管与拍摄的学生出现争议，急了一怒一下把狗扔了。,今天 18:43 来自网页    ,0,超爱苹果派
必须严惩，,今天 18:43 来自网页    ,0,我这个莫名其妙的人
一，高空抛物 二，狗也是一条生命，也该认真对待。（即使是流浪狗，也不该从四楼扔下去这样残忍解决）,今天 18:43 来自网页    ,0,绝不认输的草鱼
这条好，有理有据。,今天 18:43 来自网页    ,12,梅花伍六七
目前最好的办法是评论里口头上的爱狗人士捐资养狗。,今天 18:42 来自网页    ,0,笑到迷茫
管它靠，让它咬几个试试，打疫苗500，血清1千多,今天 18:41 来自网页    ,3,亅小西
南无大慈大悲观世音菩萨,今天 18:41 来自网页    ,1,nilaomu859012377
从此这栋宿舍成了凶宅,今天 18:41 来自网页    ,0,杨曈-Lesley
处理流浪狗没错，这处理方法是做梦呢？四楼扔下去下面有人被砸中就是一条命，就是没砸中路过的看到血肉模糊不得难受好久?,今天 18:40 来自网页    ,1,痴人_______说梦
这还涉及高空抛物吧？,今天 18:39 来自网页    ,0,野生夔牛
我发现是不是社会发病了呢，有很多人对完全非必要的暴力虐杀，竟然不觉得有错？？？,今天 18:39 来自网页    ,0,小果子Jacqueline
既然已经死了，送给流浪汉什么的，加点孜然送它最后一程未尝不是更好的选择么。,今天 18:39 来自网页    ,1,俺是沙悟净
凶手应该是抛弃狗的主人，但不应该把狗抛下摔死！,今天 18:38 来自网页    ,0,巅峰铁汉
不好意思，爱狗人士不是个贬义词，它只是个单纯的表达自己喜好的词，是你们非要赋予它扭曲和极端的意思,今天 18:37 来自网页    ,1,山川先生的熬夜记录
去世,今天 18:37 来自网页    ,0,灰灰锅锅
我听着💔揪了一下，怎么忍心呢？即使一件破衣服也不能从高空坠物吧。难受,今天 18:37 来自网页    ,2,我的名字叫木鱼
评论有病？？？？？,今天 18:36 来自网页    ,0,木知未知
