comment,date,support_number,user
这是电竞，不是什么艺人，没必要喷来喷去,今天 18:52 来自网页    ,0,王俊凯老婆X
一个公众人物 说这种屁话 那么想赢 别退役打职业去 装你🐎呢,今天 18:50 来自网页    ,0,Lucky爱梦
为什么你还是这么low？,今天 18:46 来自网页    ,0,郭柏辉gbh
你是谁啊，天天蹭热度,今天 18:45 来自网页    ,0,600ml百事可乐
又回过头看了这条微博,今天 18:37 来自网页    ,0,北大可还行
既然道歉了 为什么不删除呢？这条博,今天 18:36 来自网页    ,0,对不起已注销了
若风巫师别怕，不用理这些撸狗,今天 18:34 来自网页    ,0,保存记忆11
支持我鼻队,今天 18:29 来自网页    ,0,穆呢兮澈
😅 ,今天 18:29 来自网页    ,0,正能量的吉星
所以你算老几说换人就换人,今天 18:22 来自网页    ,1,情绪作祟hxs
咋，想赢想疯了吗，你他妈是不是一辈子没赢过，小垃圾！,今天 18:20 来自网页    ,1,小丿白君丨
听说直播时又哭了？,今天 18:14 来自网页    ,1,单身屌丝土肥圆
把全明星当成了S赛了？？？    胜负心这么强，也没看见你退役之前 拿着过S赛冠军,今天 18:13 来自网页    ,1,做梦都想中大奖的张强
有什么锅我来背毕竟我是正人君子别人的错我替他们扛下了哎对了他们犯啥错了,今天 18:08 来自网页    ,0,少说话喽
就因为你是老前辈，说用谁就用谁，说换谁就换谁，现在又整出个视频道歉，搬石头砸自己脚，这么大人了，自己就感觉我是老前辈，我是队长，我很屌，这下丢不丢面。,今天 18:01 来自网页    ,0,有些小难忘
取消算了，电竞是一个团队游戏，私下都没有团队意识，场上又能🈶 团队的样子？？！,今天 17:57 来自网页    ,0,十八的特特
微博王的对线被压的不敢补刀了，👴的青春结束了。,今天 17:54 来自网页    ,1,为何我们都在变
你不该道歉的，你哪有错，都怪埃及太认真，笑笑射可可太猛,今天 17:44 来自网页    ,0,我爱胖海
伪君子,今天 17:42 来自网页    ,0,-pheno
肉松饼滞销了？ 快发霉了？ 你屁事咋这么多 好好卖你的饼不好吗 武大郎？？？,今天 17:39 来自网页    ,0,纳滴
你凭什么随便换人？就凭你现在菜的像他妈白银的水平？您也配？,今天 17:36 来自网页    ,0,阿水阿水大魔鬼
若畜你怎么还不死？,今天 17:35 来自网页    ,0,我没那么无聊啊
别人本来没那么认真的  被你这么一搞  认真起来了  天天五排  实力还可以的  你们这些臭鱼烂虾 等着被爆锤吧 ,今天 17:35 来自网页    ,1,梦随花落无痕
混你的娱乐圈去。别把个全明星赛弄的乌烟瘴气。,今天 17:30 来自网页    ,0,Hey-Z-
支持鼻哥，永远站大鼻子。,今天 17:29 来自网页    ,0,超级无敌帅bb
我想问，凭什么打野不让康帝上啊，这个不是职业比赛啊,今天 17:26 来自网页    ,0,不说有缘再见
若不群脸皮是真的厚,今天 17:19 来自网页    ,0,瓜瓜真香
若不群脸皮是真的厚,今天 17:19 来自网页    ,0,瓜瓜真香
呸,今天 17:18 来自网页    ,0,瓜瓜真香
你什么时候退赛？,今天 17:17 来自网页    ,0,索拉兔
讲道理我觉得不是西卡带节奏，是你自己认为有节奏还把自己给带进去了,今天 17:10 来自网页    ,1,博珅好帅
大家想看的是老队员聚在一起  看老ig现在开开心心训练赛他不香吗  这边就因为你搞事想换人现在节奏带成什么样了都,今天 17:10 来自网页    ,0,31号下雨
啥都不说了，solo吧，我影魔，你莱恩,今天 17:08 来自网页    ,0,老汪汪汪汪汪_
司马若风,今天 17:06 来自网页    ,0,浮生若梦qi
笑死，一个天天在下棋的人要换掉天天打排位的人,今天 17:00 来自网页    ,0,农民普通用户
这次以WE为前缀，是无论如何都不想输掉的比赛，是无论如何都想赢下来的比赛,今天 16:58 来自网页    ,0,Rabbit_YYYY
若风就是一个心机男,今天 16:57 来自网页    ,0,农民普通用户
若畜,今天 16:55 来自网页    ,1,Wj6y
若风复出吧，都这么定了要不去捧个s10冠军嘛,今天 16:49 来自网页    ,0,一个猪猪公司的狗总
纯路人 有一说一 若畜没🐴,今天 16:49 来自网页    ,1,昵称不可用的吗
".君子而诈善,无异小人之肆恶;君子而改节,不及小人之自新。",今天 16:44 来自网页    ,0,纸牌屋sea-小海
来了,今天 16:43 来自网页    ,0,梁宗澎38099
😂要是菜的都换下去，你也换吧。,今天 16:39 来自网页    ,0,林Plus也太难了吧
有病,今天 16:36 来自网页    ,0,Faker-lee
图片评论 ,今天 16:32 来自网页    ,2,梵smlie
情商低,今天 16:32 来自网页    ,0,大头细腿长胳膊
若畜,今天 16:27 来自网页    ,0,日暮寒瑭
畜牲若风,今天 16:27 来自网页    ,0,DamiaoXD
若不群，你真不愧是五岳盟主，好大的威风啊！,今天 16:27 来自网页    ,0,泡椒_inG
话说你是真的挺牛逼的。,今天 16:26 来自网页    ,0,小进阿
你这种还有这么多粉丝，黑粉一千万？,今天 16:16 来自网页    ,0,润泽君
电竞若不群牛批,今天 16:15 来自网页    ,1,刘刘刘刘灰灰·
风哥，你这一句都是核心玩家，挺伤害人的,今天 16:14 来自网页    ,1,梦想-就在眼前
若不群,今天 16:13 来自网页    ,1,Nero_闪灵
若畜,今天 16:08 来自网页    ,1,Goddess-Bgod
继续啊，不要停啊,今天 16:03 来自网页    ,1,军Angel_293
几岁了？要不要吃奶奶🥛,今天 15:54 来自网页    ,1,讨厌二十几
你背什么？你是要去赔别人钱吗？还是赔别人名气？求你了做个人吧！,今天 15:53 来自网页    ,1,你可知道我的快乐
单方面通知说要换掉别人？先跟主办方商量好再通知别人？商量一下都没有的，说的好像你还做对了一样，你这不是没情商，是心眼坏，呵呵。,今天 15:51 来自网页    ,1,_Nulllllllll
德云社的垃圾，就会趁热度,今天 15:50 来自网页    ,0,y_闫小明
若不群若不群若不群若不群,今天 15:48 来自网页    ,1,公羊大魔王丶
怪不得miss不要你，确实没看走眼，一个幼稚又自私的人！,今天 15:47 来自网页    ,4,童老板哟
若畜,今天 15:45 来自网页    ,1,Isaily
电竞岳不群？,今天 15:45 来自网页    ,1,jiaki_0713
真的忍不住想喷你 哎 不成熟的人,今天 15:39 来自网页    ,1,寻找大雄的猫429
风哥 我挺你，想赢有什么错？别理喷子。,今天 15:38 来自网页    ,1,斯内克是我520
为什么都管若风叫若畜,今天 15:37 来自网页    ,0,潜龙Rossi
LOL😊,今天 15:30 来自网页    ,0,远方39803
好几天了 过来给你上个香,今天 15:29 来自网页    ,0,JustFo11owZ
不是说今天微博发声反怼德云色吗？怂了？,今天 15:27 来自网页    ,0,非意识流路线
之前觉得你曾经为国争光，现在觉得你真的很装，辣鸡大鼻子,今天 15:27 来自网页    ,0,南城北顾丶丶
从来没有喜欢过你，这次一点没让我失望😞，还好，还是这么菜，这么爱装b,今天 15:24 来自网页    ,1,正能量的吉星
赶紧把摄像头弄好，今晚不哭必死昂,今天 15:19 来自网页    ,6,DTTTTTTTTTT1
如何评价王老二闪现嘲讽你,今天 15:10 来自网页    ,0,supershan85752556655
岳不群来喽，岳不群来喽，岳不群来喽，岳不群来喽，岳不群来喽，岳不群来喽，岳不群来喽，岳不群来喽，岳不群来喽，岳不群来喽,今天 15:10 来自网页    ,0,带带大木
人都有菜的时候，输赢不过一时之快。其他人怎么没说换，你想换就换？既然是队友也是战友为什么不把所有人叫出来谈一谈。 难道你没有下饭的操作。,今天 15:10 来自网页    ,0,你的丰满握在我手中
怎么不发微博了啊微博王,今天 15:08 来自网页    ,0,Cujoh
这么多年风队的情商依旧原地踏步啊 总想干点腹黑、城府深的事 却总是那么直白容易被察觉 ,今天 15:05 来自网页    ,0,噗噗唸
微博王……,今天 15:04 来自网页    ,0,罗稟畯kk
当年国服第一卡牌 现在我跟你对位都能打烂你 还换人,今天 15:04 来自网页    ,1,饱暖思欲淫_
不是核心玩家能看全明星直播吗,今天 15:03 来自网页    ,1,希望能做个好梦-
若畜你这一千万粉丝有九百九十九万都是买的吧？直播你🐎弹幕没几条粉丝买不少。,今天 15:03 来自网页    ,1,遇事不决可问春风Zz
玩不起就别玩了,今天 15:03 来自网页    ,0,塩不二
你是个der啊你背 看好比赛核心选手打爆你,今天 14:55 来自网页    ,0,lameloball20201stpick
你是个der啊你背 看好比赛核心选手打爆你,今天 14:55 来自网页    ,0,lameloball20201stpick
胜者为王，败者微博王 有内味了,今天 14:55 来自网页    ,0,请你别再靠近不要让我狠不下心
您这个人未免有丶太较真了吧。。,今天 14:55 来自网页    ,0,EvenIsak_
ban队友也太秀了,今天 14:53 来自网页    ,2,_时不我予的哀愁_
逼王,今天 14:52 来自网页    ,0,你真是稀客啊
你做的不地道在先,今天 14:42 来自网页    ,0,邹殷楠2019
您可太顶了，直接第一轮BP，ban队员？,今天 14:42 来自网页    ,3,careless42059
开了团就闪现跑路我是没想到的,今天 14:32 来自网页    ,2,河马很棒的
我了个干干,今天 14:31 来自网页    ,1,大皇冠6203206109
看到大家都在喷你 我就放心了,今天 14:30 来自网页    ,1,特级大柠檬叶子
万人血书，换下若不群，同意的点赞。,今天 14:24 来自网页    ,4,摄影师-Nan
miss看不上你，我懂了,今天 14:22 来自网页    ,2,那个尹子涵
我关注你好几年了，从退役刚开始一切安好，直播做的风生水起，一直到那次奥斯卡影帝般的哭戏，把耳机摔了锤桌子还不忘放大摄像头，顿时好感全无，各种蹭热度辣鸡🐔,今天 14:21 来自网页    ,1,兔毛谢广坤
本远古WE粉这一次要给老IG加油了，你是真的玩不起，从以前到现在。,今天 14:19 来自网页    ,1,18岁的cK想当歌手
下路笑笑➕射可可你说对面认真了...真有你的,今天 14:18 来自网页    ,2,一只大菜犬
求求你带点🧠 可以？,今天 14:18 来自网页    ,0,多少抱撼
岳不群,今天 14:14 来自网页    ,2,又是一个寒冷冬天
若不群,今天 14:13 来自网页    ,0,我大概是有点傻了
若不群,今天 13:58 来自网页    ,0,天晴小哥哥
憨憨东西,今天 13:56 来自网页    ,1,WangLxxX
若风：我最近在下棋很菜，所以我不允许队友菜，他们必须带我赢，因为我是队长，我需要明天的头条是“老队长宝刀未老，带领队友战胜老IG”，方便我立人设混娱乐圈，有粉丝说PDD也说了这事，但是PDD流量大，我不刚他，但你西卡臭鱼烂虾，我就要踩你一脚，你不服？ ,今天 13:54 来自网页    ,4,肥家粗换
若不群,今天 13:51 来自网页    ,0,暗夜行路i
读书人的清高，是让你遵纪、知理、坚定，而不是让你用做情商低和不仁义的遮羞布，请对得起一下自己的修养，不然你都不知道为什么自己委屈巴巴义愤填膺发个微博，结果自己微博下面98%都是在喷你自己的。,今天 13:50 来自网页    ,3,呐呐丶呜喵咪
真🐶,今天 13:43 来自网页    ,0,angxxa
电竞岳不群：卧槽他带我节奏 吃瓜群众：咋带的 电竞岳不群：他重复我说的话,今天 13:42 来自网页    ,1,社会主义陈独秀同志
好想骂骂你，但回头想一想，您都快凉了，就没必要了,今天 13:36 来自网页    ,6,Kimmy卖笑
垃圾,今天 13:30 来自网页    ,1,徐福记凤梨酥特么真好吃
您,今天 13:30 来自网页    ,1,一进来就看见常威在舔来福
就是输不起，这么大的人了，成熟点吧,今天 13:29 来自网页    ,1,晨雨初听灬
若畜确实顶,今天 13:26 来自网页    ,1,_Eil
打野西瓜，果然没有阿鲁卡，风队流弊，剑指s10,今天 13:25 来自网页    ,2,学习天天向下
他们都说你是憨，我觉得你是又蠢又坏,今天 13:19 来自网页    ,0,pucii
风队这次确实做错啦。应该认错。不过这个的德云色是真的事儿多啊，每次吵架都有他们,今天 13:16 来自网页    ,0,你今天挨骂了吗
其实吧，大家都是等着看最后压轴的银河战舰对决的，没必要这样吧，老队友们聚一起打一把游戏开心点不好吗,今天 13:14 来自网页    ,0,KKKIEN95
出来对线,今天 13:13 来自网页    ,0,重度身份解离障碍精神病患者小孙
垃圾,今天 13:13 来自网页    ,0,飞蛾79067
想赢就去回去打职业,今天 13:10 来自网页    ,0,Charging周
岳不群,今天 13:07 来自网页    ,0,wangzhenaini-
我就看看岳不群是怎么舔着个b脸参加全明星的！！！！！,今天 13:06 来自网页    ,1,渐远的涟漪泛起不间断40510
刚加aluka微信。。。口口声声为他好。。。WHT 见过无耻的 没见过这么无耻的,今天 13:00 来自网页    ,1,肥家粗换
直到现在你也没有明白，节目组邀请人，你有什么权利给换了啊，彰显你比节目组有权利，你比腾讯有权利，都得听你的？在一个，真正来看娱乐赛的老玩家，谁会在乎输赢啊，我们要看的是微笑的ez，草莓的一学，卷毛的机器，你的落地金身。给青春留下个念想。,今天 12:56 来自网页    ,0,尜尜star
若畜真的是若畜，这么多年还是那么畜牲,今天 12:55 来自网页    ,0,Callme-file
口口聲聲説背鍋，我尋思你啥也沒幹啊,今天 12:55 来自网页    ,0,休治迪克
大家都菜 為什麼不把你換了？,今天 12:54 来自网页    ,2,休治迪克
啥是核心玩家,今天 12:51 来自网页    ,0,Stronger_许
你别去啊，我并不觉得你是核心玩家,今天 12:50 来自网页    ,2,zenghai--bo
这么大的人了，情商还这么低。真是可悲,今天 12:50 来自网页    ,2,夜61583
咋不换你呢？就你牛逼？一个娱乐赛这么在乎，你是多失败，急需证明一下自己？,今天 12:48 来自网页    ,1,morningrain1113
老we 打野不是厂子哥吗？,今天 12:48 来自网页    ,0,佐伊耶w
支持风队，打死节奏狗,今天 12:47 来自网页    ,0,韩大汀
我们宁愿接受一个情商低下但一心追逐梦想的misaya，但显然你没做到，且情商确实低下。,今天 12:43 来自网页    ,1,定春表妹花枝丸
若畜,今天 12:42 来自网页    ,0,黒車司机
若畜,今天 12:41 来自网页    ,3,滴了个滴6037323878
刚来，几点哭？,今天 12:40 来自网页    ,3,dddddd_731
若畜啊,今天 12:39 来自网页    ,0,CHENFENG_
电竞岳不群,今天 12:38 来自网页    ,1,旭juju的饲养员
首先，让我们恭喜若畜成热搜,今天 12:38 来自网页    ,1,波枫玖辛人
求求你不要去全明星了,今天 12:37 来自网页    ,3,请那年我五岁
娱乐赛至于吗，咽不下当年那口气就是想赢一把？打的就是一个情怀，谁管你输赢啊，戏真多,今天 12:35 来自网页    ,2,薯薯薯条阿
真心不喜欢若风  阿鲁卡和你水平没差多少吧  怎么不换你自己,今天 12:34 来自网页    ,2,郑爽是宝贝10
别的不说，你这情商不知道有没有的救。。。,今天 12:34 来自网页    ,4,醉卧怅然W
可以帮我🍔🍔舍友👃交嘛,今天 12:34 来自网页    ,4,猎马人是蔡徐坤的欧尼酱
没打好舆论还比较大？那孙亚龙该怎么办？,今天 12:34 来自网页    ,5,给我一杯烈酒-
你就是个垃圾，做人不要太若风，这句话是有道理的,今天 12:34 来自网页    ,5,信雨的天空
若畜,今天 12:32 来自网页    ,1,sunxiaochuam
若不群今天还在装死吗？是的，若不群今天还在装死,今天 12:27 来自网页    ,6,Dia楚笛宝宝
微博王,今天 12:25 来自网页    ,2,zxcvbnmmmmmzzzz
我们看的是情怀，而不是输赢，曾经都辉煌过，这次不就像老友坐在一起打一把5v5么，开心不就好了，但你把输赢看的那么重要，我没话说。,今天 12:25 来自网页    ,2,蒙奇D邢先生
在吗？风队我看你最近都没怎么打LOL，技术下滑了吧，这样吧我怕你舆论压力大，已经让兮夜退役代替你了哦，没事，跟你说一下，有什么问题跟我说,今天 12:25 来自网页    ,8,Bomeishibang
死亡一指，你是活该,今天 12:25 来自网页    ,2,D乐观向上逗人想的大胖子D
闭嘴吧,今天 12:24 来自网页    ,1,小尧姬
真的只能说你也快点瞬间爆炸吧，心术不正的东西,今天 12:22 来自网页    ,2,D乐观向上逗人想的大胖子D
人家直播间都改名字在练了。你说换就换？若不群？,今天 12:20 来自网页    ,6,D乐观向上逗人想的大胖子D
🐮 🍺 ，生病只能你病，换人只能我说。电竞章承恩，我佛了。,今天 12:20 来自网页    ,3,周念宇和李思怡
hape,今天 12:19 来自网页    ,0,最萌无敌小可爱
西卡,今天 12:17 来自网页    ,0,好人奔跑的路上
发个微博说正面刚自己直播倒好不让人发弹幕🐂的岳不群确实有一手的,今天 12:15 来自网页    ,3,Dyany2018
👎🏻畜,今天 12:11 来自网页    ,0,五星潮流
呕,今天 12:10 来自网页    ,0,listen40
从S2到现在你咋还是输不起，输不起去拿个冠军啊,今天 12:09 来自网页    ,3,TheSxy丶
你🐎biss,今天 12:08 来自网页    ,1,柳市吴彦祖
再放送,今天 12:01 来自网页    ,0,Eo1D
所以。。。你为什么不把自己也换了，不是想赢么,今天 12:01 来自网页    ,2,七七爸爸来啦
电竞岳不群，果然不同凡响,今天 11:58 来自网页    ,0,akm烤鱼
滚啊，若不群,今天 11:58 来自网页    ,0,汤汤汤老哥
你好 什么时候离婚  你老婆挺不错的 紧紧的,今天 11:56 来自网页    ,0,皓齿朱唇真嬝嬝
今天若畜离婚了吗？,今天 11:55 来自网页    ,0,李明狗的男主人
若风一直以来人品就不行 没人跟他玩,今天 11:53 来自网页    ,2,克劳德毕加飞
儿子啧，长点心吧？说话怎么不经过大脑呢？还是太膨胀了？还是认识点明星，感觉自己也是明星了？想一手遮天？,今天 11:46 来自网页    ,1,谁卑微了谁的承诺Zzz
若畜真尼玛怂啊，就只能找软柿子捏？,今天 11:44 来自网页    ,1,ahahahhah
说实话因为你开始关注电竞因为你开始喜欢电竞爱上英雄联盟，但是你做的这件事真的是粉转黑，真的是没啥了，对面认真么？我们这些天天关注电竞的人还看不出来他们认不认真？你是真的让人失望，情商高一点知道吧？别丢湖南人的脸,今天 11:44 来自网页    ,0,伊泽瑞尔会煎蛋丶
若畜,今天 11:40 来自网页    ,1,小王大大怪
若不群你好,今天 11:38 来自网页    ,2,儒雅随和吕先生
