comment,date,support_number,user,hateful
《你这么家暴，我可要出轨了》这个好,12分钟前 来自网页    ,1,做一个confident的梓彤,0
搭的不错,12分钟前 来自网页    ,0,青氧化钠,0
图二太真实了么,12分钟前 来自网页    ,0,考拉妖怪,0
你再打我 我就要出轨了,12分钟前 来自网页    ,0,谁都不认识ff_,0
应该叫我就出轨了，你揍我啊,12分钟前 来自网页    ,0,老吕家隔壁的小张,0
高配！！！！导演眼光怎么会这么好,12分钟前 来自网页    ,0,小萝卜丫丫cc,0
 看了吗这个,12分钟前 来自网页    ,0,潇莀陌r,0
真是个人才,12分钟前 来自网页    ,0,水心占戈,0
我希望蒋劲夫对李小璐家暴,12分钟前 来自网页    ,0,wy_xz,0
你敢出轨我就揍你。。。,12分钟前 来自网页    ,0,张小尧w_w,0
这部剧我可能要站真人cp,13分钟前 来自网页    ,0,腿腿腿粗粗粗,0
嗯？？？,13分钟前 来自网页    ,0,Whale-String鲸落,0
不是说退圈了吗？？？,13分钟前 来自网页    ,1,minebling,0
神剧,14分钟前 来自网页    ,0,宝贝儿是郭麒麟,0
真希望他们凑一对,15分钟前 来自网页    ,0,蟹丧丧,0
搞笑,15分钟前 来自网页    ,0,洋葱圈圈030,0
 这导演不改剧名是不会火的,15分钟前 来自网页    ,0,乌鸦佬,0
网友太有才！！,21分钟前 来自网页    ,0,已去玩清迈,0
我服了哈哈哈,24分钟前 来自网页    ,0,爱喝凉茶的可乐-,0
支持东亚劲夫重拳出击,26分钟前 来自网页    ,0,sun00606,0
制片方表示很绝望😂😂,28分钟前 来自网页    ,0,sun00606,0
养蛊啊这是,35分钟前 来自网页    ,1,Stan13,0
不会上映了 洗洗睡吧,37分钟前 来自网页    ,0,努力考证的黄公子,0
这想法绝了,45分钟前 来自网页    ,0,倚书入梦,0
期待，十分期待,45分钟前 来自网页    ,0,睎盻,0
挺合适的，在一起吧,48分钟前 来自网页    ,0,昵称加载中中中中,0
 来看评论,52分钟前 来自网页    ,0,沐良宸,0
这剧啥时候拍的，导演岂不是一次一次又一次又又一次的心碎💔,53分钟前 来自网页    ,0,努力努力再努力咯o,0
应该是《你这么打我，我可要出轨了》。,53分钟前 来自网页    ,0,忘了名866,0
这真的叫“神仙搭配”,54分钟前 来自网页    ,0,一刹那的芳华丿,0
 笑死我,54分钟前 来自网页    ,0,哇呀哇呀卡,0
这个剧的制作方要是不让PGone来主题曲，真的配备不完整，这就是你的错了,55分钟前 来自网页    ,0,萌小萌的妞儿,0
 你爱的题材？？,56分钟前 来自网页    ,0,我们去深海吧,0
导演是想让蒋劲夫的手锤一顿李小璐啊,56分钟前 来自网页    ,0,曾小巸,0
害... ,57分钟前 来自网页    ,0,废了猫,0
真的很会找啊,57分钟前 来自网页    ,0,元気满满的饭饭,0
我寻思着收视率应该蛮高的,58分钟前 来自网页    ,0,这个人有点唠叨,0
半藏森林和坨坨疯魔教要不要也来拍一个.,58分钟前 来自网页    ,0,fu一米五,0
 我吐了 他俩一起演剧了竟然,58分钟前 来自网页    ,0,小应睡不醒,0
新剧“你这么出轨，我可要家暴了”。,58分钟前 来自网页    ,0,张子翼翼翼,0
你要再打我，我就要找弟弟过了,58分钟前 来自网页    ,0,小王成老王了,0
这合作，制片你是咋想的？太秀了吧，想热搜想疯了,今天 21:57 来自网页    ,0,萌小萌的妞儿,0
蒋劲夫快替我抽这个不要脸的李小璐,今天 21:57 来自网页    ,0,嘿哈二老大,0
绝配，期待🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀,今天 21:57 来自网页    ,1,野孩子2-_346,0
这剧也能播？！怎么过审的？,今天 21:57 来自网页    ,0,一袅青烟,0
 下饭,今天 21:57 来自网页    ,0,南柯一梦十二年丶,0
浙江卫视播去吧 搞个凉凉搭配,今天 21:57 来自网页    ,0,西西仙子第一推,0
什么时候拍的电视剧，不是退出娱乐圈了吗？,今天 21:56 来自网页    ,0,1997wtt,0
自杀式营销？,今天 21:56 来自网页    ,0,姓成的,0
不感兴趣,今天 21:56 来自网页    ,0,招远吃货组织,0
资本牛逼,今天 21:56 来自网页    ,0,sunrain晴,0
第二幅图我以为是个假人,今天 21:55 来自网页    ,0,面面what,0
一个欠揍一个该绿,今天 21:55 来自网页    ,0,甜甜小酸菜,0
瞎搞,今天 21:55 来自网页    ,0,yyyyyyyyyyyyyyyyh,0
双渣合壁？厉害厉害,今天 21:55 来自网页    ,0,过客咩咩,0
绝了,今天 21:55 来自网页    ,0,yyyyyyyyyyyyyyyyh,0
哇，这个剧特别适合在蓝台播出！！！,今天 21:55 来自网页    ,0,黄小丫_o,0
厉害了，可以在线演绎下如何出轨如何家暴，简直太完美了,今天 21:55 来自网页    ,0,aikyy,0
看到这个、只想：哈哈哈哈哈哈哈,今天 21:54 来自网页    ,0,Mi多Du嘟健康平安,0
出轨女家暴男的戏码！？,今天 21:54 来自网页    ,0,丨风起相思为谁丨,0
好搭档，一个家暴一个出轨，天生一对,今天 21:54 来自网页    ,0,天空望海,0
这部剧很引人深思啊。。。家暴和出轨你更反感哪一个,今天 21:54 来自网页    ,0,喵了个咪abc6556,0
我只想问制片人是谁，这么牛批，踩着大众的底线去拍剧,今天 21:54 来自网页    ,0,胖纸鹤要减肥,0
神组合阿,今天 21:53 来自网页    ,0,zhaoruling,0
我必须得捧,今天 21:53 来自网页    ,0,白-玖号花店,0
我想说这部剧会有人看吗？,今天 21:53 来自网页    ,0,c程程c同学,0
李小璐和蒋劲夫新剧在蓝台播出 热搜第一！！！,今天 21:53 来自网页    ,0,许雯慧L,0
既然你出轨，我只能打折你的腿,今天 21:53 来自网页    ,0,犯二少女FY,0
卧槽，居然风口浪尖出来官宣了，必将大火，整个弹幕都是那种无法描述的话吧,今天 21:53 来自网页    ,0,安旭哥哥喜欢你,0
凉凉送给你,今天 21:53 来自网页    ,0,流年演绎0,0
不期待,今天 21:52 来自网页    ,0,为了大地的爱与和平,0
渣在一起了,今天 21:51 来自网页    ,0,我要我的姜Gary,0
我想看播出时网友的弹幕，该有多搞笑,今天 21:50 来自网页    ,0,liyo哎哟,0
这两个人我觉得可以,今天 21:50 来自网页    ,0,唯一追的你就是鹿,0
家暴男，出轨女，拒绝，不想看,今天 21:48 来自网页    ,0,爱斯里皮卡丘,0
你再家暴我可要出轨了,今天 21:47 来自网页    ,0,矮矮胖胖高,0
 评论,今天 21:47 来自网页    ,0,优秀且貌美,0
这剧流量爆了,今天 21:44 来自网页    ,0,达凌达凌,0
你这么绿我，我可要家暴了。,今天 21:29 来自网页    ,0,油车路有车,0
投资方哭晕在厕所,今天 21:19 来自网页    ,1,AbocDEfGHiGklmN,0
糊得不要不要的,今天 21:18 来自网页    ,0,今年夏天瘦一点,0
真真是特码绝了,今天 21:17 来自网页    ,0,_______-我想我不够好,0
PG1来唱主题曲,今天 21:17 来自网页    ,0,SsaLlly,0
是那个澳洲强奸的不,今天 21:17 来自网页    ,0,小风20170329,0
你这么绿我，我可要家暴你了,今天 21:17 来自网页    ,0,机场等游轮,0
有种奇怪的感觉,今天 21:17 来自网页    ,0,杨妹妹杨妹妹杨妹妹,0
这回可以往死打了,今天 21:17 来自网页    ,0,N0remedies_N0rights,0
在一起在一起,今天 21:17 来自网页    ,0,龙驭球,0
不是說退圈的嗎,今天 21:17 来自网页    ,0,hello-UuuK,0
爱家暴爱出轨的两巨头的戏。真是够毒的，哈哈,今天 21:17 来自网页    ,0,抹茶小奶油yu,0
我觉得！会热搜！很久,今天 21:16 来自网页    ,0,喵咪喵咪咔,0
嫖娼的被封，出轨的没问题,今天 21:16 来自网页    ,0,是不是很傻丶,0
为什么要给这样的人拍戏的机会,今天 21:16 来自网页    ,0,WFY-xm,0
啊哈哈哈哈哈哈，这俩绝配！,今天 21:16 来自网页    ,0,佳在忙着可爱,0
导演有钱烧的吧😄,今天 21:15 来自网页    ,0,哼哼的小可爱,0
然而并不期待,今天 21:15 来自网页    ,0,哼哼的小可爱,0
真合适,今天 21:15 来自网页    ,0,小末妞,0
出轨我就打你哦👊🏻,今天 21:15 来自网页    ,0,爱吃瓜的老王丶,0
导演干得漂亮,今天 21:09 来自网页    ,1,七月_迷途的猫,0
《你这么绿我，我可要打你了》,今天 21:03 来自网页    ,1,离欢丶丿,0
《你这么爱我，我可要当真了》 《你这么打我，我可要出轨了》,今天 20:59 来自网页    ,0,朱行宇101,0
也是绝了,今天 20:56 来自网页    ,0,沉睡中的主角Jes-D,0
 看评论,今天 20:45 来自网页    ,0,阿茶姑凉吖,0
在浙江卫视播出🙏🙏,今天 20:44 来自网页    ,0,想不出来馒头,0
不看的有几个,今天 20:40 来自网页    ,0,海绵的心维尼的熊抱,0
还要再加上二台,今天 20:31 来自网页    ,0,人傻不能复生01029,0
哈哈哈哈操,今天 20:29 来自网页    ,0,伟大的茱莉大人Julie,0
所以李小璐并没有出轨，蒋劲夫并没有家暴，一切都是为了这部剧制造噱头,今天 20:28 来自网页    ,0,寻找1994的你,0
浙江卫视独播，《你若家暴，我便出轨》,今天 20:27 来自网页    ,0,穿梭时空意识者,0
你这么爱我，我可要家暴了,今天 20:25 来自网页    ,0,YN_胖胖,0
家暴出轨女？,今天 20:25 来自网页    ,1,MinGChen需要努力努力再努力,0
他不是宣告退圈了吗,今天 20:23 来自网页    ,0,谁也不是Katherine,0
笑死了,今天 20:21 来自网页    ,0,超饱,0
你这么爱做头发，我可要打你了,今天 20:21 来自网页    ,1,一只肥柴立上头,0
太搞笑了，,今天 20:21 来自网页    ,0,逸莫清零,0
本来就垃圾卫视独播，真是配一脸,今天 20:21 来自网页    ,0,就是看不惯很屌但是屌不起的人,1
既生夫 何生路,今天 20:20 来自网页    ,0,热心网友宋主任,0
剧名:《东亚劲夫之璐死谁手》,今天 20:20 来自网页    ,1,ZHOUJIAXING,0
李小璐的嘴唇整得可真难看，像两只烤肠,今天 20:19 来自网页    ,0,小驴子泡菜罐,0
你是个有想法的导演！赞👍！,今天 20:17 来自网页    ,0,C-yanwen,0
这能播？,今天 20:17 来自网页    ,1,0烟圈里的寂寞0,0
《不是我不爱你，而是因为家暴我想出轨》,今天 20:16 来自网页    ,0,C-yanwen,0
这个组合 简称完美！,今天 20:14 来自网页    ,2,后会无期鸭,0
艹//,今天 18:59 来自网页    ,0,我丢_我顶,1
蒋：没事，PG王打不过我,今天 18:33 来自网页    ,0,红叶黑花,0
反正我不会看,今天 18:21 来自网页    ,0,V朵雷米,0
神特么最佳搭档,今天 18:15 来自网页    ,1,汤抖森是也,0
我也看到这个了，网友取的新名字真的是无敌了,今天 18:15 来自网页    ,0,我想去吃吃吃吃,0
监制：王迅，友情出演：成龙，一大串呢,今天 18:08 来自网页    ,0,不吃大米了,0
这部剧真的就绝了,今天 18:03 来自网页    ,0,zhangzhanboa,0
画风这么久，应该是被压了好久上不了的剧吧,今天 18:02 来自网页    ,0,Kiwi_徤全兒,0
一个出轨，一个家暴，想想都觉得爽,今天 18:02 来自网页    ,0,YIMOCO-Black,0
绝配,今天 18:00 来自网页    ,0,是亓柒,0
我还差点信了你的邪！,今天 18:00 来自网页    ,0,一道光本光,0
好土的感觉,今天 18:00 来自网页    ,0,膨胀的柚子皮,0
蒋劲夫不是退圈了吗,今天 18:00 来自网页    ,0,云鬓半偏a,0
出轨？揍就完了,今天 17:33 来自网页    ,0,南村群童欺我老无力h,0
神仙选角,今天 17:08 来自网页    ,0,西伯利亚的灰色冰块,0
好人不长命，祸害遗千年,今天 17:07 来自网页    ,0,Mr_Doge,0
导演炒作两个过气遭人吐糟的明星,今天 17:04 来自网页    ,0,捕夢少女的纸箱,0
导演是啥也不敢说啥也不敢问啊,今天 16:59 来自网页    ,0,过攘,0
《你再不出轨，我可打你了啊》《你在不打我，我可出轨了啊》,今天 16:53 来自网页    ,0,Uxas_,0
别呀，这么快就撤下去了,今天 16:51 来自网页    ,0,矮矬逗比萌妹妹,0
那么问题来了，是先有绿再有打呢，还是先有打再有绿呢,今天 16:31 来自网页    ,0,心意已决的猫,0
应该叫《碧绿之拳》,今天 16:24 来自网页    ,1,bopo学长,0
你大你的，我绿我的,今天 16:22 来自网页    ,0,平凡的Crank,0
这俩人配啊,今天 16:19 来自网页    ,0,慢人曼事,0
很配呀这俩人,今天 16:19 来自网页    ,0,在造雨的虹里,0
无敌期待,今天 16:19 来自网页    ,0,Liang嘉豪_,0
这对cp我站了,今天 16:18 来自网页    ,1,一只小熊噫,0
家暴之做头发,今天 16:16 来自网页    ,0,不是山谷_s,0
 评论太逗,今天 16:16 来自网页    ,0,summeryiker,0
早点你俩在一起多好.....,今天 16:14 来自网页    ,0,VanPreN,0
可以说是狗男女了,今天 16:08 来自网页    ,0,恩莱莱,0
我以为是假的 原来是真有这部剧,今天 16:07 来自网页    ,0,夏日寻芳C,0
他们俩搭配的不要再配了！你们说是不？,今天 16:06 来自网页    ,0,烟花易冷15515,0
不看,今天 16:06 来自网页    ,0,娜我怎样,0
哈哈哈哈哈哈哈哈哈😁 笑死我了一个出轨一个家暴我想知道导演是谁，编剧是谁哈哈哈哈😄 😄,今天 16:05 来自网页    ,0,冷漠浮夸,0
这俩搭配，太绝了,今天 16:05 来自网页    ,0,幽ll草,0
我还蛮期待的,今天 16:05 来自网页    ,0,什么乱七八糟的东西111,0
一个家暴者碰上一个出轨者，好戏在后头,今天 15:59 来自网页    ,0,回转木马的忧伤,0
评论的都是人才！,今天 15:57 来自网页    ,0,Your婷婷宝贝,0
你这么爱我，我打你没事儿吧,今天 15:55 来自网页    ,0,何言琼树在东林,0
搭个P，蒋劲夫该坐牢的，不坐牢也该封杀，竟然还红红火火的,今天 15:55 来自网页    ,0,轮灭圆伤,0
你这么打我，我可要出轨了哦,今天 15:52 来自网页    ,1,一个不知道取什么名字的孩子,0
《你这么爱出轨，我可要家暴了》、《你这么爱家暴，我可要出轨了》简称《出轨暴击》，在浙江卫视独播,今天 15:49 来自网页    ,0,宇少的老公,0
 最后一张评论哈哈哈哈,今天 15:48 来自网页    ,0,我本人有点给给的,0
所以  一直以来的消息都是在给新戏预热做宣传？,今天 15:42 来自网页    ,0,Call-me吴医生,0
所以是本色出演么？,今天 15:39 来自网页    ,1,陈曦骏,0
这不是在开玩笑哦,今天 15:35 来自网页    ,0,只吃一碗的小仙女,0
这是什么神仙组合？哈哈哈哈哈哈，听到名字我没有反应，听到主演我笑岔了,今天 15:34 来自网页    ,0,李二云今天又胖了嘛,0
你那么爱绿我，我可要当真打了,今天 15:34 来自网页    ,0,你为什么一直爱我,0
你这么爱出轨，我可要家暴你了哦哈哈哈哈,今天 15:34 来自网页    ,0,一二三餐四季,0
又是相同的文案，你改改标题再收钱宣传吧,今天 15:33 来自网页    ,0,阳子_喵喵,0
别说 还挺期待,今天 15:30 来自网页    ,0,还不拜见本宫,0
封面上李小璐是不是Rap手势,今天 15:26 来自网页    ,0,爱探险的小包,0
笑死我对你们有撒好处啊,今天 15:24 来自网页    ,0,无生92855,0
哈哈哈,今天 15:20 来自网页    ,0,京都云雾,0
给我看！！,今天 15:17 来自网页    ,0,走走停停的泡泡姐姐,0
真是完美,今天 15:09 来自网页    ,0,Crazy11138,0
这是讲因为家暴导致女方出轨的戏吗？,今天 15:09 来自网页    ,0,这总能碰到SB的体质是要闹哪样啊,0
蒋劲夫学下饶舌的话，戏后估计可以登记结婚了,今天 15:05 来自网页    ,0,抠脚油腻大叔,0
"会大火, 俩大頂流主演",今天 15:02 来自网页    ,0,alinachang0802,0
只能说导演眼光独到,今天 15:02 来自网页    ,0,小亮亮亮亮亮亮亮亮亮亮_,0
