comment,date,support_number,user
有些网贷就需要人脸识别。比如来分期！能管管吗！哈哈哈,21分钟前 来自网页    ,0,卜卜star
细思极恐,22分钟前 来自网页    ,0,蓝天白云够不着
今天刚看了明侦确实是,22分钟前 来自网页    ,0,wuli-张三疯
那怎么办,22分钟前 来自网页    ,0,觉知之光FLORA
随着网络时代的来临，上到花甲老人下到孩童都在使用，生活方式也越来越快捷，但在网络世界里，个人信息就像是没有锁的房门，加强网络安全建设，加大网络安全的宣传也是每一个网民都需要的,22分钟前 来自网页    ,0,y_艾小佐
转转上泄露的？那还不查封转转？,22分钟前 来自网页    ,0,吃瓜观众呀666
银行咯，现在银行办卡都要收集人脸数据啊,23分钟前 来自网页    ,0,墨瞳-SUK
这个是做人工智能算法识别的，哎,23分钟前 来自网页    ,0,三年二班姜小茶
这个是做人工智能算法识别的，哎,23分钟前 来自网页    ,0,三年二班姜小茶
害，我连刷我自己的脸都过不了火车站,23分钟前 来自网页    ,0,strangersundermyskin
太可怕了,23分钟前 来自网页    ,0,真苦女孩77
太可怕了,23分钟前 来自网页    ,0,芒果胖zi
太可恶了吧,23分钟前 来自网页    ,0,YNNN-_-
太可怕了，慌张,23分钟前 来自网页    ,0,圆脸滴小猪
好可怕……脸这么廉价吗？！,24分钟前 来自网页    ,0,我是大家的好盆友
我们学校现在宿舍楼都是刷脸进门,24分钟前 来自网页    ,0,Jen·Ni
应严厉打击！👊,24分钟前 来自网页    ,0,慢跑188
都知道了 为什么没有部门去查处 监管,24分钟前 来自网页    ,0,水瓶座JackyS
阔怕,25分钟前 来自网页    ,0,逗逗爱遛弯儿
我还记得取快递也需要刷脸,25分钟前 来自网页    ,0,叮咚猫1982
想问下贷款的话别人用身份证照片和本人的照片就能贷到了吗？,25分钟前 来自网页    ,0,今天也要好好学习啊a
转需吧，希望得到关注和解决,25分钟前 来自网页    ,0,偷偷和你说
真是服了，有关部门别忙着作秀，也该干点实事了,25分钟前 来自网页    ,0,夔向鈤
唉，拜托加强监管吧,26分钟前 来自网页    ,0,快乐的小蜜缇
如何能保护个人信息，一阵信息恐慌,26分钟前 来自网页    ,0,归于生活的小子
那么，我们究竟该如何看待刷脸支付呢,27分钟前 来自网页    ,0,晋阳街最靓的仔
如何保护我们的隐私？,27分钟前 来自网页    ,0,愉悦健康平安
说明信用贷款和企业注册有很大的缺陷啊，造成的损失为什么要让没有任何办法反击的大众来承担呢？所以加强这方面注册的核实和限制条件才更重要啊～而且还要加强惩处力度,27分钟前 来自网页    ,1,-倾花少年
吓人,27分钟前 来自网页    ,0,碾压唐布好
辣鸡网络安全,28分钟前 来自网页    ,0,尼克杨iio
？？？？？？？突然被剧透//,29分钟前 来自网页    ,0,蛋蛋是小可爱
央视调查：,29分钟前 来自网页    ,0,广州美食大全
这是趋势。。。真是双刃剑啊，越是开始，越不完善，越要小心。,30分钟前 来自网页    ,0,Windsor_L
不是本人也可以？,30分钟前 来自网页    ,0,不难不难删了就算
那小区物业那个门禁系统现在好多也是人脸识别了，好像也是很有可能泄漏的,30分钟前 来自网页    ,0,云端上的幸福小猪
太可怕了,31分钟前 来自网页    ,0,好好吃饭吧9
前段时间老家的亲戚花五千买了个包背在身上天天在外面晃，后来听说包里面是专门拍人脸的,31分钟前 来自网页    ,0,Dreamerawake
回复 ,31分钟前 来自网页    ,0,言默今天娶我了吗
前段时间老家的亲戚花五千买了个包背在身上天天在外面晃，后来听说包里面是专门拍人脸的,31分钟前 来自网页    ,0,Dreamerawake
回复 ,31分钟前 来自网页    ,0,言默今天娶我了吗
过度搜集信息的app能不能搞一下,31分钟前 来自网页    ,0,人间草木是一秋
记得淘宝口袋任务兼职里就有这个，每完成几张给几块钱，当时就觉得不安全,31分钟前 来自网页    ,0,信小金
我突然觉得我很危险！！！,31分钟前 来自网页    ,0,狐狐HJY
现在每个软件都要人脸验证,32分钟前 来自网页    ,0,超极cat女
刚刚看到这个新闻，我家电视就报道了这个新闻，真是不能再巧了，哎，希望我的隐私好好的，依法惩治某些相关人员和查封APP吧，想要保护自己的隐私怎么那么困难,32分钟前 来自网页    ,0,笑起来会卡粉的小明
可怕🙅,32分钟前 来自网页    ,0,laugh99_79315
国家不出重拳整治，我们老百姓防不胜防～,32分钟前 来自网页    ,0,UUDeMicroBlog
好好查查新疆这边的人脸收集吧，进出门都是人脸认证，如果真有人从这里收集就太方便了,32分钟前 来自网页    ,0,嘎吱狗
细思极恐,33分钟前 来自网页    ,0,远洋之帆free
转转平台不该让这样的信息上平台卖,33分钟前 来自网页    ,0,柳小唐
所以我一直坚持坚决不使用人脸识别，我连手机解锁都拒绝指纹解锁！,33分钟前 来自网页    ,0,晒月亮的小太杨
吓到我了//,33分钟前 来自网页    ,0,聪明又淘气的喵
鸡皮疙瘩起一身，以后出门都得把脸藏起来？？,33分钟前 来自网页    ,1,太子妃Y本妃
严查,33分钟前 来自网页    ,0,JYa奕
偶尔会收到邀请申请信用卡的短信垃圾,34分钟前 来自网页    ,0,薆lan
普通人防不胜防啊，很多机构根本不管是不是本人就给办业务了，,34分钟前 来自网页    ,0,小小若浅素
 你照片能不能是被卖了,34分钟前 来自网页    ,0,styx
 你照片能不能是被卖了,34分钟前 来自网页    ,0,styx
支付宝认证的时候识别过，过安检的时候识别过，银行办证件的时候，还有拉网线的时候！貌似就这些了吧,34分钟前 来自网页    ,0,四月lolo
唉，我爸把我信息都公布出去了，这可怎么办？？,34分钟前 来自网页    ,0,小Wan丸子Zi
我花呗都已经欠四位数了。连我银行卡里的两毛钱都不放过？？？,35分钟前 来自网页    ,0,小梁的金元宝
唉，我爸把我信息都公布出去了，这可怎么办？？,34分钟前 来自网页    ,0,小Wan丸子Zi
我花呗都已经欠四位数了。连我银行卡里的两毛钱都不放过？？？,35分钟前 来自网页    ,0,小梁的金元宝
白天说什么 晚上看淘宝都会有相关推送,35分钟前 来自网页    ,0,管管同学4826
那公众人物他们的信息几乎是透明的，不就更危险？？,35分钟前 来自网页    ,0,车银优的圈外女友吖
大数据时代的产物,35分钟前 来自网页    ,1,蓝山醇
天天整治，整治啥了？骚扰电话天天有，谁整治了？一个政府连骚扰电话都整治不了，还能整什么？,36分钟前 来自网页    ,1,站着撒尿的大小伙子
这些数据可能被用于申请信用贷款，甚至注册公司……人脸信息怎么保护好？到底谁有权收集人脸信息？,36分钟前 来自网页    ,0,生态梦人
 ,36分钟前 来自网页    ,0,QCui脆脆
艹,36分钟前 来自网页    ,0,蕊乐可丝
好恐怖,36分钟前 来自网页    ,0,蠢蠢的可乐红
看完关了手机的面部识别，老老实实用指纹。。,36分钟前 来自网页    ,0,是亦笙吖baby
没有买卖就没有伤害,37分钟前 来自网页    ,0,小小珞葉
谁来管管物业刷脸,37分钟前 来自网页    ,0,Quukio
还好我都p了图,37分钟前 来自网页    ,0,尼莫不在家
去看这期明侦吧 真的切题 让人意识到可怕,38分钟前 来自网页    ,0,胖子穿不了好看的小裙子
一定要严惩！！！这些贩卖资料的人特别可恶！！！,38分钟前 来自网页    ,0,豆浆油条哈
从来不在公开网络上发自己照片,38分钟前 来自网页    ,0,安珞_
央视调查,38分钟前 来自网页    ,0,全球超级搞笑视频
我曾经在某度查了下肚子疼的原因，没过五分钟就收到了当地医院的问候,39分钟前 来自网页    ,1,不带甜的苦咖啡
央视调查,38分钟前 来自网页    ,0,全球超级搞笑视频
我曾经在某度查了下肚子疼的原因，没过五分钟就收到了当地医院的问候,39分钟前 来自网页    ,1,不带甜的苦咖啡
这个标题“贩卖你的脸”吓到我了！只能说防不胜防，仅靠个人的防范意识是绝对不行的！最重要的是从源头解决，从 app本身规范上解决！,39分钟前 来自网页    ,0,魔气小仙君
13年的时候我身份证被偷了，当天就回去挂失办理，但是我我最近去银行查到我每个银行部有开5/6张卡，为什么会这样,39分钟前 来自网页    ,0,婧加油123
最近有人给我打电话说我的护照在哈尔滨异常使用 知道我的姓名身份证号,39分钟前 来自网页    ,0,-吃好妳的瓜
机场安检。。。,39分钟前 来自网页    ,0,康桥0728_mzr
社会高速发展的同时，又该如何保护好个人隐私？,39分钟前 来自网页    ,0,橘子酒DAYTOY
然后呢，说出来让我们恐慌，我们又能如何办,40分钟前 来自网页    ,0,若不惊你
这个需要重点整治吧？,40分钟前 来自网页    ,0,小浪你是垃圾
谁来保护我们的信息,40分钟前 来自网页    ,0,维也纳的悲伤201711
通过各种处理，人脸能被虚拟，声音也可以。那么是否，除了见到真人，没有办法判断真伪?,40分钟前 来自网页    ,0,km4k
国家快来管管啊,40分钟前 来自网页    ,0,橘子你个噢润几
没见到本人真人就可以办贷款吗，没见到本人真人就可以注册公司吗？出了问题这个是不是给骗子办理的相关部门应该负全责呢？,40分钟前 来自网页    ,0,温嘟嘟哈
注意点了这一点话，应该会有防范措施了吧！,41分钟前 来自网页    ,0,五彩鱼y
央视调查：,41分钟前 来自网页    ,0,电影资讯速览
我觉得郭兵教授说的很对啊,42分钟前 来自网页    ,0,时光取名叫无心86
工作上单位一直要拍照公示。还会有办事的老百姓故意对你拍照，你说怎么办？！！,42分钟前 来自网页    ,0,La-myrrhe
莫名其妙就欠了很多钱，想想就可怕,42分钟前 来自网页    ,0,藤藤的蜗牛
在没有任何办法的情况下我觉得实时更新征信很重要 看什么时候多了贷款之类的如果不是自己的就赶紧报警处理 我现在基本一个月看一次,42分钟前 来自网页    ,0,蔚蓝d天空88
大数据时代下的安全，关系你我，关系每一个人。,42分钟前 来自网页    ,0,美食一道
好吧，如果我的脸的价格不能超过平均水平一倍以上，我就要起诉了。,43分钟前 来自网页    ,1,你永远不懂我的丧
我以后出门都不能带脸了吗,43分钟前 来自网页    ,0,2029_H
我都不知道我是什么时候开通的刷脸支付,43分钟前 来自网页    ,0,卓卓看世界
吓得我赶紧把微博头像换了,43分钟前 来自网页    ,0,彤主susie
我身份证掉才丢了，会不会出现啥风险啊,43分钟前 来自网页    ,0,竹清ly
太可怕了，自拍照都不能随便发了。,44分钟前 来自网页    ,0,时光取名叫无心86
当个人太难了,44分钟前 来自网页    ,0,孟商一
当个人太难了,44分钟前 来自网页    ,0,孟商一
开始怀念在柜台办业务的日子了。至少是，真人对真人。,45分钟前 来自网页    ,0,km4k
注册公司难道不是本人也能注册吗？,45分钟前 来自网页    ,0,哺乳的燕儿
转转垃圾藏污纳垢肮脏之地，人脸识别早晚出大事,46分钟前 来自网页    ,0,如花如参
好可怕的行业,46分钟前 来自网页    ,0,美丽俏佳人宁宁
JD都能泄露贩卖隐私 见多不怪,46分钟前 来自网页    ,0,我们遇到什么困难都不要怕
越来越智能化信息化的时代，怎么对用户的隐私信息实施安全，可靠，长久的保护，才是未来发展趋势,47分钟前 来自网页    ,0,传宸baby
如何遏制，要尽快的向大众普及保护个人隐私的重要性,47分钟前 来自网页    ,0,邻舍屋
谁收集谁负责保护吧，怎么能让老百姓自己保护，又不是老百姓想出来要用人脸做个人隐私信息验证的，你们想出来又不保障安全，毫无责任感,47分钟前 来自网页    ,1,老魚得人生
太吓人了吧,47分钟前 来自网页    ,0,今天的我可以改名
特么的 我的58就莫名其妙就别人认证了,47分钟前 来自网页    ,0,isiiuann
我资产九块九的人都不着急 你慌什么,47分钟前 来自网页    ,5,温婉居家好姑娘
现在哪还有保密信息，只要是在任意地方留过，不管是银行还是网络，就别想再有保密这种奢望了,47分钟前 来自网页    ,0,星神SG
太可怕了//,48分钟前 来自网页    ,0,9号无面人
盗卖人脸信息的人真的太过分了，,48分钟前 来自网页    ,0,小宣萱-
这期明侦主题！大嘎快去看！！！,48分钟前 来自网页    ,0,别给我吃鱼
 可怕,48分钟前 来自网页    ,0,八圈儿啊
 可怕,48分钟前 来自网页    ,0,八圈儿啊
kei Q?,48分钟前 来自网页    ,0,给妹妹顆糖
你觉得现在还有隐私可言？他们想搞你就搞你  如果不入法的话更猖狂,49分钟前 来自网页    ,0,我叫花茗
不怕，我还欠花呗钱呢，银行卡里压根没超过100。,49分钟前 来自网页    ,0,零殇四九
刚看了明侦，这个也太可怕了叭，信息泄露，造成的损失也很大,49分钟前 来自网页    ,0,-贝吉塔的糖酱-BJT
丰巢快递也是啊，一定要人脸识别才可以寄件，这样不违法？,49分钟前 来自网页    ,1,-雅妍
Omg~🙈,49分钟前 来自网页    ,0,凡凡ACEMVP
Omg~🙈,49分钟前 来自网页    ,0,凡凡ACEMVP
我们怎么防，防不了吖，这不是应该政府来防的吗,49分钟前 来自网页    ,1,2yeon
卧槽原来拍证件照的app是用来干这个的,50分钟前 来自网页    ,0,每天都是新傻子耶
 我跟你说不能在网上測面相吧,50分钟前 来自网页    ,0,杨小猪的猪蹄子
看完这期明星大侦探，细思恐极，不过现在都活在摄像头下，谁能保证自己的隐私不被侵犯,50分钟前 来自网页    ,0,小仙女吖xxx
这就是为什么我不愿意人脸识别的原因！,50分钟前 来自网页    ,0,Rubby523389
今天明侦就说了这个！,50分钟前 来自网页    ,0,茜雅Li
刚看完明侦的我,51分钟前 来自网页    ,0,殇-璃777
就想知道怎么判断公司是否有资质收集人脸信息？我们公司已经换人脸打卡了,51分钟前 来自网页    ,1,不会飞的祖大爷
支持这个教授，我就真的很不喜欢用人脸识别,51分钟前 来自网页    ,0,斯魔_small
这有点恐怖了，身份证挂失比较安全些,51分钟前 来自网页    ,0,Y亚丽Y
央视调查：,51分钟前 来自网页    ,0,帅逼也搞笑
隐私保护太欠缺了，希望严惩,51分钟前 来自网页    ,0,doughnutqiao
国家严查严打啊，普通人民群众还能怎么办？少用这些软件，可是现在绝大多数app都强制要求各种访问权限，不然就不给用。。。,51分钟前 来自网页    ,1,太平杨的杨
无语了，居然连这个也卖？,52分钟前 来自网页    ,0,碧梨呀-
我有必要看看我信用卡是不是被还了,52分钟前 来自网页    ,0,浠浠郭
这些信息怎么被泄露的呢？这就是各大机构保证的信息安全么？瑟瑟发抖,52分钟前 来自网页    ,0,danna_life
我们单位人脸识别门禁,52分钟前 来自网页    ,0,刘小壮是刘小刘
信息泄露太可怕了！！！,53分钟前 来自网页    ,0,不愧是我的摩托
 快以后发照片一定要往死里p,53分钟前 来自网页    ,0,好吃懒做的波奇同学
我也太不值钱了吧,53分钟前 来自网页    ,0,未来__为我而来
照片已经p到亲妈都不认识,53分钟前 来自网页    ,0,蛋糕冰淇淋淋淋淋8200
有点害怕😨,53分钟前 来自网页    ,0,丫头晃晃
都不敢开通刷脸功能,53分钟前 来自网页    ,0,美布秀场
我不爱用人脸,54分钟前 来自网页    ,0,鲨鱼辣辣辣jio
都不敢开通刷脸功能,53分钟前 来自网页    ,0,美布秀场
我不爱用人脸,54分钟前 来自网页    ,0,鲨鱼辣辣辣jio
太吓人了,54分钟前 来自网页    ,0,TONGXINWM
恐怖，国家相关部门严查,55分钟前 来自网页    ,0,孟韩2258
转发微博,55分钟前 来自网页    ,0,bazinga999999
 卧槽，好危险,55分钟前 来自网页    ,0,会撩人的戏精
拜托严查，不想突然有一天让我还我根本没有借的钱，还是还一辈子都还不完的那种,55分钟前 来自网页    ,0,价值观不同请绕道
拜托严查，不想突然有一天让我还我根本没有借的钱，还是还一辈子都还不完的那种,55分钟前 来自网页    ,0,价值观不同请绕道
不是本人认证的，还不服法律责任吧？？,55分钟前 来自网页    ,2,李小渔2002
我遇到过，被直接偷拍！商场乘坐扶梯上来，直接在前面偷拍！,56分钟前 来自网页    ,0,茹霞就倔强_212
所以我才被骗的倾家荡产,56分钟前 来自网页    ,0,Being-towards-death-
现在很多小区都要求人脸识别，还是必须拿身份证绑定，我想知道物业有这个权限么,56分钟前 来自网页    ,0,小蟹的海滩
网络陷阱多，千万要保护个人信息。这刷脸功能存在风险，当谨慎小心使用。,57分钟前 来自网页    ,0,牛神nddpg111
如果用美颜相机，是不是可以不担心,57分钟前 来自网页    ,1,尔冬orange
我三天两头的就要接到诈骗电话骚扰电话，真的希望好好整治，我也不知道怎么泄漏的信息,57分钟前 来自网页    ,0,_榕儿我爱你啊yu
信息泄露的时代。。。。,58分钟前 来自网页    ,0,WULI天仙菲的大可爱
我的脸还安全吗。。。,58分钟前 来自网页    ,0,二凡的小迷糊
第一个想到了app ZAO,58分钟前 来自网页    ,0,小鱼干不在乎
第一个想到了app ZAO,58分钟前 来自网页    ,0,小鱼干不在乎
之前有人打电话给我 说是我老公借了高利贷联系不到人了 说紧急联系人是我 但问题是我男朋友都没有更别说老公了,58分钟前 来自网页    ,0,煩就是煩啊
我感觉以后不用上班打卡了,58分钟前 来自网页    ,0,Garfield_1127
刷脸到底安不安全，应该怎么解决？,58分钟前 来自网页    ,0,磕yu女孩
太可怕了,今天 20:49 来自网页    ,0,想见凯boss的乐颜
央视调查：,今天 20:49 来自网页    ,0,娱乐先锋队
这也太可怕了吧,今天 20:48 来自网页    ,1,木子0muzi
 康康刷脸支付,今天 20:48 来自网页    ,0,终是浓情化作心魔-
可怕(๑ó﹏ò๑),今天 20:48 来自网页    ,0,抱猫咪的麻球
得好好整治了，太害怕了,今天 20:48 来自网页    ,0,清风恋洋
我同学人在寝室  支付宝显示在广西某地人脸识别支出5元。。有点吓人,今天 20:48 来自网页    ,0,冷然along
一个官方软件统一收集，各分子企业可以从他这里申请后台统一控制可不可以,今天 20:47 来自网页    ,0,karl201606
最终交易都在微信qq交易~这些微信其实能够识别出来的,今天 20:47 来自网页    ,0,弥子瑕o_o
太危险了吧,今天 20:47 来自网页    ,0,柠檬酱201301
最近总是收到一些骚扰电话，烦死了，是不是我信息泄露了？,今天 20:47 来自网页    ,0,取个正儿八经的网名
希望早点出些关于维护人脸信息的法律，省的每天担惊受怕,今天 20:47 来自网页    ,0,暖暖寒Eat
细思极恐,今天 20:47 来自网页    ,0,我是zheng_hui
我居然！！！！这么便宜,今天 20:47 来自网页    ,0,超级sweet姑娘
最讨厌捆绑式的app你不授权你的信息它就不让你进，有些不想弄但真是没办法┐（─__─）┌,今天 20:46 来自网页    ,0,本宫要瘦
指纹会不会被贩卖？,今天 20:46 来自网页    ,1,每日沙雕gif
让我防防防 不如你治治治,今天 20:46 来自网页    ,0,PlacegoGreening
 好担忧,今天 20:46 来自网页    ,0,ocinaxx
 ,今天 20:46 来自网页    ,0,Chuiu_
个人信息怎么保护？现在各大软件都要授权信息才能用,今天 20:45 来自网页    ,1,纯色宇宙0408
那就从申请条件上面加强  必须本人到场啊,今天 20:45 来自网页    ,0,__珊THREE
恐怖,今天 20:45 来自网页    ,0,阿布不听
